,type,locality,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,water_supply,building_type,balconies,rent,LIFT,GYM,INTERNET,AC,CLUB,INTERCOM,POOL,CPA,FS,SERVANT,SECURITY,SC,GP,RWH,STP,HK,PB,VP,city,furnishing_encoded,parking_encoded
8882,BHK3,C V Raman Nagar,SEMI_FURNISHED,TWO_WHEELER,1440,10.0,2.0,S,0.0,3.0,CORP_BORE,3,3.0,32000.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,Bengaluru,1,0
8883,BHK3,Agaram,SEMI_FURNISHED,BOTH,2100,15.0,4.0,N,5.0,5.0,CORP_BORE,3,2.0,38000.0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,Bengaluru,1,3
8884,BHK3,Agaram,SEMI_FURNISHED,BOTH,1000,10.0,2.0,E,2.0,0.0,CORPORATION,2,0.0,30000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
8885,BHK2,Brookefields,SEMI_FURNISHED,BOTH,1125,10.0,2.0,E,2.0,4.0,BOREWELL,3,2.0,25000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
8886,BHK3,Rajajinagar,FULLY_FURNISHED,BOTH,1260,1.0,2.0,E,2.0,4.0,CORP_BORE,3,1.0,24000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Bengaluru,2,3
8887,BHK2,Vignananagar,SEMI_FURNISHED,BOTH,908,10.0,2.0,S,2.0,1.0,CORP_BORE,1,2.0,14000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
8888,BHK2,Varthur,SEMI_FURNISHED,BOTH,1000,1.0,2.0,N,2.0,1.0,CORPORATION,1,2.0,24000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Bengaluru,1,3
8889,BHK2,Konena Agrahara Ward,SEMI_FURNISHED,BOTH,1072,10.0,2.0,W,6.0,3.0,CORP_BORE,3,2.0,24000.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Bengaluru,1,3
8890,BHK3,Jayanagar,FULLY_FURNISHED,FOUR_WHEELER,2150,5.0,3.0,W,8.0,5.0,CORPORATION,3,3.0,50000.0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,Bengaluru,2,2
8891,BHK2,Bellanduru,SEMI_FURNISHED,BOTH,1100,1.0,2.0,N,2.0,4.0,CORP_BORE,3,2.0,25000.0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Bengaluru,1,3
8892,BHK2,Dodda Nekkundi,SEMI_FURNISHED,BOTH,1078,0.0,2.0,S,2.0,3.0,CORPORATION,3,3.0,27000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Bengaluru,1,3
8894,BHK1,Prakash Nagar Ward,SEMI_FURNISHED,TWO_WHEELER,600,1.0,1.0,N,2.0,3.0,CORPORATION,1,1.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
8895,BHK2,Kaadubeesanahalli,SEMI_FURNISHED,BOTH,1361,7.0,2.0,N,2.0,7.0,BOREWELL,3,3.0,25000.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,Bengaluru,1,3
8896,RK1,Adugodi,FULLY_FURNISHED,BOTH,200,15.0,1.0,W,1.0,2.0,CORPORATION,1,1.0,8500.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Bengaluru,2,3
8897,BHK2,HSR Layout,SEMI_FURNISHED,FOUR_WHEELER,1200,5.0,2.0,E,2.0,0.0,CORPORATION,2,1.0,26000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,2
8898,BHK3,Iblur,FULLY_FURNISHED,BOTH,2000,0.0,3.0,E,3.0,1.0,CORP_BORE,3,2.0,45000.0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,Bengaluru,2,3
8899,BHK3,Nayandahalli Ward,SEMI_FURNISHED,BOTH,1300,0.0,2.0,E,2.0,5.0,BOREWELL,3,2.0,22000.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,Bengaluru,1,3
8900,BHK1,Katriguppe,SEMI_FURNISHED,TWO_WHEELER,500,10.0,1.0,E,0.0,2.0,CORP_BORE,1,0.0,8500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bengaluru,1,0
8901,BHK1,Konena Agrahara Ward,SEMI_FURNISHED,TWO_WHEELER,500,9.0,1.0,N,1.0,0.0,CORPORATION,2,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bengaluru,1,0
8902,BHK2,Hagadur,FULLY_FURNISHED,BOTH,955,0.0,2.0,E,3.0,4.0,BOREWELL,3,1.0,20000.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Bengaluru,2,3
8903,BHK2,Jogupalya,SEMI_FURNISHED,NONE,700,8.0,1.0,N,3.0,2.0,CORPORATION,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,1
8904,BHK2,BTM Layout,SEMI_FURNISHED,TWO_WHEELER,1500,9.0,2.0,N,4.0,1.0,CORP_BORE,1,0.0,14800.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
8905,BHK2,Munekolala,SEMI_FURNISHED,BOTH,1100,3.0,2.0,N,2.0,3.0,BOREWELL,3,2.0,18000.0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,Bengaluru,1,3
8906,BHK2,Udaya Nagar,SEMI_FURNISHED,TWO_WHEELER,900,10.0,2.0,E,3.0,1.0,CORPORATION,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
8907,BHK2,Rajajinagar,SEMI_FURNISHED,TWO_WHEELER,1000,3.0,2.0,E,2.0,1.0,CORPORATION,1,1.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
8908,BHK2,Ejipura,SEMI_FURNISHED,TWO_WHEELER,1000,3.0,2.0,E,2.0,2.0,BOREWELL,1,1.0,17000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
8909,BHK2,Dodda Nekkundi,SEMI_FURNISHED,BOTH,1378,0.0,2.0,E,2.0,3.0,CORP_BORE,3,2.0,27000.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,Bengaluru,1,3
8910,BHK3,Madiwala,SEMI_FURNISHED,TWO_WHEELER,1200,10.0,3.0,E,2.0,1.0,CORP_BORE,1,0.0,22000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
8911,BHK3,Banashankari,SEMI_FURNISHED,BOTH,3400,10.0,3.0,N,4.0,1.0,CORP_BORE,1,2.0,50000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Bengaluru,1,3
8912,BHK2,Devarabeesanahalli,SEMI_FURNISHED,BOTH,1120,1.0,2.0,N,2.0,1.0,BOREWELL,3,2.0,22000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,Bengaluru,1,3
8913,BHK2,Kaggadasapura,SEMI_FURNISHED,BOTH,900,3.0,2.0,E,1.0,3.0,CORP_BORE,3,0.0,18000.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,Bengaluru,1,3
8914,BHK3,C V Raman Nagar,SEMI_FURNISHED,BOTH,1200,7.0,2.0,W,3.0,2.0,CORP_BORE,3,2.0,23000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,Bengaluru,1,3
8915,BHK2,Haralur,SEMI_FURNISHED,FOUR_WHEELER,1290,1.0,2.0,N,2.0,2.0,CORP_BORE,3,1.0,30000.0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,Bengaluru,1,2
8916,BHK3,Hoodi,SEMI_FURNISHED,BOTH,2072,5.0,4.0,E,4.0,16.0,CORP_BORE,3,4.0,40000.0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bengaluru,1,3
8917,BHK2,Pattabhiram Nagar,SEMI_FURNISHED,BOTH,1000,1.0,2.0,N,2.0,3.0,CORP_BORE,1,2.0,25000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Bengaluru,1,3
8918,BHK2,Lakkasandra,SEMI_FURNISHED,TWO_WHEELER,800,10.0,1.0,E,2.0,1.0,CORPORATION,1,1.0,16000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
8919,BHK2,Hagadur,SEMI_FURNISHED,BOTH,1275,7.0,2.0,E,2.0,3.0,BOREWELL,3,2.0,20000.0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,Bengaluru,1,3
8920,BHK3,Rajarajeshwari Nagar,SEMI_FURNISHED,BOTH,2250,0.0,2.0,N,3.0,2.0,CORP_BORE,3,2.0,20000.0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,Bengaluru,1,3
8921,BHK3,Rajarajeshwari Nagar,SEMI_FURNISHED,BOTH,1500,1.0,3.0,N,2.0,2.0,CORP_BORE,3,2.0,19000.0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,Bengaluru,1,3
8922,BHK3,Banashankari,SEMI_FURNISHED,BOTH,1300,13.0,2.0,W,3.0,1.0,CORP_BORE,1,0.0,25000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
8923,BHK2,Mangammanapalya,SEMI_FURNISHED,TWO_WHEELER,500,9.0,1.0,E,1.0,0.0,CORPORATION,1,0.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
8924,BHK2,Rajarajeshwari Nagar,SEMI_FURNISHED,BOTH,1200,1.0,2.0,E,2.0,1.0,CORP_BORE,3,1.0,15000.0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,Bengaluru,1,3
8925,BHK1,Suddagunte Palya Ward,SEMI_FURNISHED,TWO_WHEELER,430,11.0,1.0,N,1.0,1.0,CORPORATION,1,1.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
8926,BHK2,BTM Layout,SEMI_FURNISHED,TWO_WHEELER,1000,10.0,1.0,E,2.0,0.0,CORP_BORE,1,0.0,12000.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,Bengaluru,1,0
8927,BHK2,Hoysala Nagara,SEMI_FURNISHED,BOTH,600,1.0,2.0,S,1.0,3.0,CORPORATION,1,2.0,13000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
8928,BHK2,Mahadevapura,SEMI_FURNISHED,FOUR_WHEELER,800,1.0,1.0,E,2.0,3.0,CORPORATION,1,1.0,16000.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,Bengaluru,1,2
8929,BHK2,Yelchenahalli Ward,SEMI_FURNISHED,TWO_WHEELER,1500,0.0,2.0,E,2.0,1.0,CORP_BORE,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
8930,BHK2,Hemmigepura,SEMI_FURNISHED,TWO_WHEELER,600,15.0,1.0,W,2.0,0.0,CORP_BORE,1,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
8931,BHK2,Hoysala Nagara,SEMI_FURNISHED,TWO_WHEELER,630,10.0,2.0,S,2.0,0.0,CORP_BORE,2,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
8932,BHK2,HSR Layout,SEMI_FURNISHED,FOUR_WHEELER,1000,6.0,2.0,E,6.0,0.0,CORP_BORE,1,1.0,22000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,2
8933,BHK2,Banashankari,SEMI_FURNISHED,BOTH,700,10.0,1.0,N,1.0,1.0,CORP_BORE,1,2.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
8934,BHK2,Devarabeesanahalli,SEMI_FURNISHED,BOTH,1200,5.0,2.0,W,4.0,0.0,BOREWELL,3,1.0,25000.0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,Bengaluru,1,3
8935,BHK2,Malleswaram,SEMI_FURNISHED,BOTH,1200,1.0,2.0,E,4.0,1.0,CORP_BORE,3,1.0,22000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Bengaluru,1,3
8937,BHK2,Hagadur,SEMI_FURNISHED,BOTH,1075,0.0,2.0,E,2.0,0.0,BOREWELL,3,2.0,17500.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,Bengaluru,1,3
8938,BHK1,Sunkenahalli Ward,NOT_FURNISHED,TWO_WHEELER,500,10.0,1.0,N,0.0,1.0,CORPORATION,2,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,0,0
8939,BHK2,Kaggadasapura,SEMI_FURNISHED,BOTH,1312,2.0,2.0,E,2.0,1.0,CORPORATION,3,1.0,24000.0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,Bengaluru,1,3
8940,BHK2,Haralur,SEMI_FURNISHED,BOTH,1022,4.0,2.0,N,0.0,0.0,BOREWELL,3,1.0,21000.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,Bengaluru,1,3
8941,BHK3,Austin Town,NOT_FURNISHED,BOTH,1200,10.0,2.0,S,0.0,2.0,CORP_BORE,1,1.0,19000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Bengaluru,0,3
8942,BHK1,Hombegowda Nagara,SEMI_FURNISHED,TWO_WHEELER,600,3.0,1.0,N,3.0,2.0,CORPORATION,3,0.0,13000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bengaluru,1,0
8943,BHK2,Hosakerehalli,SEMI_FURNISHED,TWO_WHEELER,1100,3.0,1.0,E,2.0,0.0,CORP_BORE,1,1.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Bengaluru,1,0
8944,BHK2,AECS Layout,SEMI_FURNISHED,BOTH,1500,3.0,2.0,E,12.0,1.0,CORP_BORE,1,1.0,22500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bengaluru,1,3
8945,BHK3,Bellanduru,SEMI_FURNISHED,BOTH,1655,2.0,3.0,N,3.0,3.0,BOREWELL,3,1.0,35000.0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,Bengaluru,1,3
8946,BHK2,Puttenahalli,SEMI_FURNISHED,BOTH,1150,7.0,2.0,E,2.0,4.0,CORP_BORE,3,3.0,19000.0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,Bengaluru,1,3
8947,BHK2,Narayanapura,SEMI_FURNISHED,BOTH,1200,0.0,2.0,E,2.0,0.0,CORP_BORE,1,0.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
8948,BHK2,Attiguppe,NOT_FURNISHED,BOTH,1100,5.0,2.0,N,0.0,1.0,CORPORATION,2,1.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,0,3
8949,BHK2,Puttenahalli,SEMI_FURNISHED,BOTH,1200,0.0,2.0,W,1.0,0.0,CORP_BORE,1,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
8950,BHK2,Pattabhiram Nagar,SEMI_FURNISHED,TWO_WHEELER,1000,10.0,2.0,E,2.0,2.0,CORP_BORE,1,1.0,15500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
8951,BHK2,Kadugodi,SEMI_FURNISHED,BOTH,1300,2.0,2.0,S,4.0,2.0,CORP_BORE,3,2.0,21000.0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,Bengaluru,1,3
8952,BHK2,Maruthi Mandir ward,SEMI_FURNISHED,BOTH,1200,1.0,2.0,N,2.0,4.0,CORPORATION,3,2.0,15000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Bengaluru,1,3
8953,BHK1,HSR Layout,FULLY_FURNISHED,TWO_WHEELER,520,1.0,1.0,N,2.0,1.0,CORP_BORE,1,0.0,13000.0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,Bengaluru,2,0
8954,BHK2,Brookefields,SEMI_FURNISHED,BOTH,1364,10.0,2.0,E,0.0,0.0,CORPORATION,3,2.0,30000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,Bengaluru,1,3
8955,BHK3,Bellanduru,SEMI_FURNISHED,BOTH,1500,10.0,2.0,E,3.0,3.0,CORP_BORE,3,1.0,24000.0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,Bengaluru,1,3
8956,BHK2,Basavanagudi,SEMI_FURNISHED,TWO_WHEELER,1000,10.0,1.0,E,3.0,1.0,CORP_BORE,1,2.0,14000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
8957,BHK2,Domlur,SEMI_FURNISHED,BOTH,830,3.0,2.0,E,2.0,1.0,CORPORATION,1,2.0,25000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
8958,BHK1,Munekolala,SEMI_FURNISHED,TWO_WHEELER,600,10.0,1.0,E,1.0,2.0,CORP_BORE,1,0.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
8959,BHK3,HAL Airport Ward,SEMI_FURNISHED,BOTH,900,5.0,1.0,N,1.0,0.0,CORPORATION,2,0.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Bengaluru,1,3
8960,BHK1,Narayanapura,SEMI_FURNISHED,TWO_WHEELER,750,1.0,1.0,E,1.0,0.0,CORPORATION,1,0.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Bengaluru,1,0
8961,BHK2,Nallurahalli,SEMI_FURNISHED,BOTH,1210,4.0,2.0,W,2.0,2.0,CORP_BORE,3,2.0,24000.0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,Bengaluru,1,3
8962,BHK2,HSR Layout,SEMI_FURNISHED,BOTH,1080,10.0,2.0,N,2.0,5.0,CORP_BORE,3,2.0,29000.0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,Bengaluru,1,3
8963,BHK1,Ejipura,SEMI_FURNISHED,TWO_WHEELER,800,10.0,1.0,E,1.0,0.0,CORPORATION,1,0.0,10000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
8964,BHK2,Benniganahalli Ward,SEMI_FURNISHED,BOTH,1100,1.0,2.0,E,4.0,1.0,BOREWELL,3,1.0,27500.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
8966,BHK4,Madiwala,SEMI_FURNISHED,BOTH,2500,10.0,4.0,E,10.0,0.0,CORPORATION,2,1.0,40000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Bengaluru,1,3
8967,BHK2,Cox Town,SEMI_FURNISHED,NONE,575,7.0,1.0,E,2.0,1.0,CORPORATION,1,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Bengaluru,1,1
8968,BHK3,Kadugodi,FULLY_FURNISHED,BOTH,1430,9.0,2.0,E,0.0,1.0,CORPORATION,3,0.0,18000.0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,Bengaluru,2,3
8969,BHK2,Nallurahalli,FULLY_FURNISHED,BOTH,1140,1.0,2.0,N,2.0,4.0,BOREWELL,3,1.0,25000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,Bengaluru,2,3
8970,BHK2,Nallurahalli,SEMI_FURNISHED,BOTH,1044,0.0,2.0,E,2.0,4.0,CORP_BORE,3,2.0,22000.0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,Bengaluru,1,3
8971,BHK2,Jogupalya,SEMI_FURNISHED,BOTH,1298,0.0,2.0,E,6.0,1.0,CORP_BORE,3,2.0,40000.0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,Bengaluru,1,3
8972,BHK2,Mallathahalli,SEMI_FURNISHED,BOTH,750,2.0,2.0,E,2.0,2.0,CORPORATION,1,1.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,Bengaluru,1,3
8973,BHK3,Hoodi,SEMI_FURNISHED,BOTH,1925,5.0,2.0,E,6.0,5.0,CORP_BORE,3,2.0,32000.0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
8974,BHK3,Vannarpetai,FULLY_FURNISHED,TWO_WHEELER,1200,5.0,2.0,N,3.0,1.0,CORP_BORE,1,1.0,25000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bengaluru,2,0
8975,BHK1,JP Nagar,SEMI_FURNISHED,NONE,600,4.0,1.0,E,1.0,0.0,CORPORATION,2,1.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,1
8976,BHK2,Jakkasandra,NOT_FURNISHED,TWO_WHEELER,650,6.0,1.0,N,0.0,0.0,CORP_BORE,1,1.0,11500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,0,0
8977,BHK2,Hagadur,SEMI_FURNISHED,BOTH,1240,0.0,2.0,N,2.0,1.0,BOREWELL,3,3.0,15500.0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,Bengaluru,1,3
8978,BHK3,Ittamadu,SEMI_FURNISHED,FOUR_WHEELER,1350,1.0,3.0,E,2.0,4.0,CORP_BORE,3,3.0,23000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bengaluru,1,2
8979,BHK2,Nagarabhavi,SEMI_FURNISHED,BOTH,1000,1.0,2.0,E,2.0,3.0,CORP_BORE,1,1.0,16000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
8980,BHK4,Rajarajeshwari Nagar,SEMI_FURNISHED,BOTH,2000,2.0,3.0,E,6.0,1.0,CORPORATION,1,2.0,20000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Bengaluru,1,3
8981,BHK2,Kempapura,SEMI_FURNISHED,BOTH,1195,0.0,2.0,E,2.0,1.0,BOREWELL,3,1.0,20000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Bengaluru,1,3
8982,BHK3,Bellanduru,SEMI_FURNISHED,BOTH,1830,0.0,3.0,N,3.0,6.0,BOREWELL,3,5.0,42000.0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,Bengaluru,1,3
8983,BHK1,HSR Layout,SEMI_FURNISHED,TWO_WHEELER,700,5.0,1.0,W,1.0,1.0,CORPORATION,2,1.0,18000.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Bengaluru,1,0
8984,BHK2,Jeevanbhima Nagar,SEMI_FURNISHED,FOUR_WHEELER,600,5.0,1.0,E,5.0,2.0,CORPORATION,1,1.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,2
8985,BHK2,Hanumantha Nagar,SEMI_FURNISHED,TWO_WHEELER,650,20.0,2.0,E,2.0,0.0,CORPORATION,1,1.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
8986,BHK3,Banashankari,SEMI_FURNISHED,BOTH,1200,5.0,2.0,W,3.0,2.0,CORPORATION,1,1.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
8987,BHK3,Kadugodi,SEMI_FURNISHED,BOTH,1504,1.0,2.0,W,3.0,1.0,CORPORATION,3,2.0,18000.0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,Bengaluru,1,3
8988,BHK3,Jayamahal,SEMI_FURNISHED,FOUR_WHEELER,2000,3.0,3.0,N,3.0,1.0,CORPORATION,1,2.0,32000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,2
8989,BHK2,Dodda Nekkundi,SEMI_FURNISHED,BOTH,1360,3.0,2.0,S,2.0,6.0,CORP_BORE,3,1.0,23000.0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,Bengaluru,1,3
8990,BHK2,Dodda Nekkundi,FULLY_FURNISHED,BOTH,850,15.0,1.0,N,0.0,0.0,CORPORATION,1,0.0,17500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,2,3
8991,BHK2,Varthur,SEMI_FURNISHED,BOTH,1321,1.0,2.0,E,4.0,4.0,CORP_BORE,3,2.0,26000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,Bengaluru,1,3
8992,BHK2,Lakkasandra,SEMI_FURNISHED,TWO_WHEELER,950,10.0,1.0,E,2.0,1.0,CORPORATION,1,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
8993,BHK3,Ambalipura,SEMI_FURNISHED,BOTH,1500,8.0,3.0,E,3.0,4.0,BOREWELL,3,2.0,32000.0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,Bengaluru,1,3
8994,BHK2,HSR Layout,SEMI_FURNISHED,FOUR_WHEELER,800,2.0,2.0,E,2.0,3.0,BOREWELL,3,1.0,12000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,2
8995,BHK2,Hemmigepura,SEMI_FURNISHED,FOUR_WHEELER,950,0.0,2.0,N,2.0,0.0,BOREWELL,2,0.0,10500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,2
8996,BHK1,Ambalipura,FULLY_FURNISHED,TWO_WHEELER,500,1.0,1.0,N,1.0,0.0,BOREWELL,3,1.0,21000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bengaluru,2,0
8997,BHK2,Konena Agrahara Ward,SEMI_FURNISHED,BOTH,900,10.0,2.0,E,2.0,4.0,CORP_BORE,3,2.0,24000.0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,Bengaluru,1,3
8998,BHK2,Hagadur,SEMI_FURNISHED,BOTH,1214,3.0,2.0,E,2.0,1.0,BOREWELL,3,2.0,20000.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,Bengaluru,1,3
