,type,locality,property_size,property_age,bathroom,facing,cup_board,floor,water_supply,building_type,balconies,rent,LIFT,GYM,INTERNET,AC,CLUB,INTERCOM,POOL,CPA,FS,SERVANT,SECURITY,SC,GP,RWH,STP,HK,PB,VP,furnishing_encoded,parking_encoded
8514,4,Basavanagudi,1200,1,3,2,3,1,1,2,1,22000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
8515,3,Munekolala,800,3,1,1,2,2,2,2,0,17000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8516,2,Basavanagudi,620,10,1,4,0,2,1,2,1,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8517,2,Rajajinagar,600,10,1,2,1,0,2,2,0,11500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
8518,3,Kaggadasapura,1200,10,2,2,2,1,2,2,1,16000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8519,3,Domlur,900,10,2,2,1,0,2,2,0,23000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8520,2,Hoysala Nagara,500,3,1,1,1,1,2,2,1,12500.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
8521,3,HAL Airport Ward,1100,10,2,2,2,1,2,2,2,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8522,3,Jakkasandra,600,5,2,1,2,1,2,2,0,15000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
8523,2,HAL Airport Ward,600,0,1,1,1,2,1,2,1,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8524,4,Udaya Nagar,1200,5,3,2,1,0,1,2,1,18000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
8525,3,Basaveshwaranagar,1000,20,1,2,2,0,1,2,0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8526,3,Rajarajeshwari Nagar,1060,3,3,1,2,0,2,2,2,25000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
8527,3,Rajarajeshwari Nagar,1200,0,1,1,2,0,1,2,0,12000.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3
8528,3,Vidyapeeta ward,800,5,2,1,2,1,1,2,0,15500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
8529,3,Koramangala,550,6,1,1,2,1,1,2,0,14000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
8530,3,Banashankari,950,20,1,3,2,0,2,2,0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8531,3,BTM Layout,1350,5,2,1,2,1,1,2,2,20000.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,3
8532,2,Koramangala,150,7,1,2,1,3,1,2,2,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8533,3,Bellanduru,950,0,2,1,3,1,2,2,2,13999.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
8534,3,Gali Anjenaya Temple ward,600,8,1,2,0,0,2,2,1,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8535,3,Konena Agrahara Ward,1000,10,1,2,0,0,2,2,0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8536,3,Rajarajeshwari Nagar,800,17,1,1,0,0,1,2,0,8000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8537,3,Govindaraj Nagar,900,10,2,4,2,0,1,2,0,16000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
8538,3,Vannarpetai,1140,5,2,2,2,1,2,2,1,18000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8539,2,Ejipura,600,10,1,2,1,0,1,2,0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8540,4,Kumaraswamy Layout,1600,10,2,1,2,1,2,2,0,19000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
8541,2,Dattatreya Temple Ward,350,1,1,3,1,1,2,2,1,9500.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8542,2,HSR Layout,370,0,1,2,0,2,1,2,1,14000.0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
8543,3,Kaggadasapura,1000,12,2,2,1,0,2,2,0,20000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
8544,3,Dodda Nekkundi,1200,18,1,2,3,1,1,2,0,15000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
8545,4,Sarakki,1500,10,3,1,3,0,2,2,1,30000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
8546,3,Suddagunte Palya Ward,600,5,1,1,2,0,3,2,0,13000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8547,3,Bhuvaneshwari Nagar,1100,10,1,2,2,0,1,2,0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8548,2,Bommanahalli,500,6,1,1,0,0,1,2,0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8549,3,Hagadur,950,5,2,2,2,0,3,2,2,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8550,3,Banashankari,1200,10,2,2,3,0,2,2,1,17000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8551,4,HSR Layout,1200,5,3,1,3,0,1,2,1,26000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,3
8552,4,HSR Layout,1500,12,4,3,2,0,1,2,2,27000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8553,4,Sampangiram Nagar Ward,1200,5,2,3,0,1,1,2,1,30000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8554,2,Lal Bahadur Shastri Nagar,400,1,1,2,1,1,1,2,1,9000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8555,3,Avalahalli,950,15,2,2,2,0,1,2,0,16000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
8556,3,Konena Agrahara Ward,750,20,2,3,0,0,1,2,0,20000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8557,3,Hampi Nagar,900,5,1,1,2,1,1,2,1,15000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
8558,3,Banashankari,800,7,2,3,2,2,2,2,1,12500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8559,3,C V Raman Nagar,700,3,2,1,2,2,3,2,1,12500.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2
8560,4,Shivanagara,1200,15,2,1,2,0,1,2,1,25000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
8561,3,Malagala,1200,8,2,1,2,1,2,2,2,16000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
8562,3,HSR Layout,800,5,2,1,2,1,1,2,1,20500.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
8563,2,Ejipura,550,15,1,4,1,0,1,2,1,12000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0
8564,3,Hosakerehalli,1300,5,2,2,2,1,1,2,0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
8565,4,Pattabhiram Nagar,1600,1,1,2,1,0,2,2,0,26000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
8566,3,Malleshpalya,1000,5,2,1,2,1,2,2,1,14000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8567,3,Hagadur,1600,10,2,1,0,0,3,2,0,20000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
8568,4,Mangammanapalya,1500,7,3,2,3,0,2,2,0,15000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3
8569,2,Chamarajpet,1070,10,1,1,2,1,1,2,1,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8570,3,Thubarahalli,700,1,2,2,2,1,1,2,1,10000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8571,3,Katriguppe,950,5,2,2,2,2,1,2,1,13000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8572,4,Rajarajeshwari Nagar,1200,2,3,2,0,0,2,2,1,14000.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,3
8573,3,Chikkalasandra,1100,10,1,2,1,0,2,2,0,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
8574,3,BTM Layout,800,5,1,4,2,0,1,2,0,18000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
8575,1,Bellanduru,400,2,1,1,1,5,1,2,0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
8576,4,ISRO Layout,1800,18,3,2,3,0,1,2,0,18000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
8577,3,Gandhinagar,600,10,1,2,0,1,1,2,1,15000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8578,3,Brookefields,1200,3,2,1,3,0,3,2,1,21500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8579,2,Marathahalli,900,3,1,1,2,0,2,2,1,13000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8580,2,Jayanagar,350,5,1,3,1,2,1,2,1,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8581,2,Domlur,500,4,1,1,2,2,1,2,0,15500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8582,2,HSR Layout,600,3,1,4,1,0,1,2,1,14000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
8583,4,Shivanagara,1450,2,2,1,3,3,1,2,0,25000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
8584,2,Vignananagar,700,5,2,2,2,0,1,2,0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
8585,3,JP Nagar,500,1,1,1,0,1,2,2,0,12000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8586,4,BTM Layout,1800,5,3,2,3,1,2,2,0,27000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
8587,3,Attiguppe,625,15,1,3,1,0,1,2,0,15000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
8588,3,Vasanth Nagar,650,1,2,2,2,0,1,2,0,20000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8589,4,Hosakerehalli,1150,0,2,2,3,0,1,2,0,15000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8590,4,Rajarajeshwari Nagar,1400,10,2,1,3,0,1,2,0,22000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3
8591,3,Munekolala,630,4,1,2,1,0,1,2,1,10500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8592,2,Prakash Nagar Ward,600,20,2,1,0,0,1,2,0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8593,2,Bellanduru,650,2,1,1,2,3,2,2,1,11000.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,3
8594,2,HSR Layout,550,1,1,2,1,3,2,2,0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8595,4,Lal Bahadur Shastri Nagar,1300,10,2,1,3,0,2,2,1,16000.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,3
8596,2,Pattabhiram Nagar,650,10,1,2,2,1,1,2,0,8000.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
8597,3,C V Raman Nagar,1100,2,2,2,0,3,2,2,0,18000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
8598,3,Rajarajeshwari Nagar,1100,10,2,2,2,0,1,2,0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3
8599,3,Subramanyapura,800,0,1,1,1,0,1,2,0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8600,4,BTM Layout,1500,5,2,3,3,2,1,2,1,22000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8601,3,Hagadur,1200,1,2,2,2,0,3,2,0,13000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
8602,4,VV Puram,1350,10,2,1,0,0,1,2,1,25000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8603,3,Rajarajeshwari Nagar,600,0,2,2,2,1,1,2,1,10500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8604,3,Jakkasandra,1000,3,2,1,2,1,2,2,1,19000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8605,3,Banashankari,900,5,2,2,1,1,1,2,1,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8606,3,Kumaraswamy Layout,1400,15,2,3,2,0,2,2,0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
8607,4,Ambalipura,1300,15,3,1,3,0,2,2,1,26000.0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,3
8608,4,Hosakerehalli,1600,4,2,1,3,1,1,2,1,16500.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3
8609,3,Jeevanbhima Nagar,800,20,2,2,0,0,1,2,0,20000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
8610,2,C V Raman Nagar,800,5,1,2,1,2,1,2,1,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8611,3,Shanthi Nagar,900,15,2,2,2,0,2,2,0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8612,3,BTM Layout,1200,8,1,2,2,0,2,2,0,16500.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,3
8613,3,Bellanduru,700,3,1,1,2,0,1,2,1,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
8614,3,Dodda Nekkundi,1200,10,2,1,2,1,1,2,0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
8615,3,HAL Airport Ward,700,10,2,2,2,2,2,2,2,12500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8616,3,Sunkenahalli Ward,400,10,1,2,0,0,1,2,0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8617,3,HSR Layout,1400,12,2,3,3,0,2,2,0,25000.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3
8618,1,Ejipura,300,1,1,2,0,0,2,2,0,8000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8619,3,Adugodi,700,8,1,1,2,1,1,2,2,18000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8620,3,Bhoganahalli,600,1,2,2,2,2,3,2,2,13000.0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,3
8621,3,BTM Layout,750,0,2,2,2,3,2,2,1,20000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
8622,3,Chamarajpet,600,10,1,1,2,2,1,2,0,13000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8623,3,Dodda Nekkundi,1400,0,2,1,2,1,2,2,2,19000.0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,3
8624,2,Haralur,1500,10,1,2,0,0,2,2,0,15000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3
8625,5,Vignananagar,1600,3,2,2,1,0,1,2,2,16000.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2
8626,1,Rajarajeshwari Nagar,200,3,1,2,1,4,2,2,0,9000.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
8627,3,Dodda Nekkundi,1200,1,2,4,2,3,1,2,2,23000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3
8628,1,Lakkasandra,350,10,1,1,1,3,1,2,1,8000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8629,3,ISRO Layout,20,1,1,2,1,1,1,2,1,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
8630,4,Jayanagar,1200,5,3,3,3,1,1,2,1,26000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8631,3,Jaraganahalli Ward,958,5,2,1,3,3,3,2,1,16000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3
8632,1,Koramangala,130,0,1,2,1,0,1,2,0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
8633,3,Vignananagar,1200,10,2,3,2,0,1,2,0,17000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
8634,4,Malagala,1200,10,3,2,2,0,1,2,0,15000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
8635,3,Garudachara Palya,1200,6,2,4,0,0,1,2,2,15000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
8636,2,Koramangala,850,10,1,2,2,0,1,2,0,18000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8637,2,Hombegowda Nagara,700,10,1,1,2,1,1,2,1,12000.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
8638,4,Munekolala,1750,10,3,3,3,0,2,2,2,30000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8639,3,Jayanagar,1100,20,1,2,2,0,1,2,0,21000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8640,3,Yelchenahalli Ward,800,5,1,2,1,1,2,2,0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8641,2,Hagadur,600,1,1,2,1,2,2,2,0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8642,3,Malleshpalya,800,5,2,1,2,1,2,2,1,10500.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,3
8643,3,Hosakerehalli,1100,1,2,2,0,0,2,2,0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
8644,3,ISRO Layout,1000,5,2,1,2,0,2,2,0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8645,3,ISRO Layout,550,5,1,2,2,1,1,2,0,8000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8646,4,Rajarajeshwari Nagar,13,10,1,1,3,0,2,2,0,19000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
8647,2,Hoysala Nagara,435,5,1,2,2,1,2,2,1,10000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
8648,3,Rajarajeshwari Nagar,1200,10,2,3,2,0,1,2,0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
8649,3,Shakambari Nagar,750,10,2,2,2,0,1,2,1,18000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8650,3,Banashankari,900,5,2,2,2,2,2,2,1,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8651,2,Banashankari,500,4,1,2,1,0,1,2,1,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8652,3,Udaya Nagar,800,8,1,2,0,1,2,2,1,9000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8653,3,Byrasandra Ward,1500,20,2,4,0,0,1,2,1,25000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
8654,2,Sitaramapalya,700,1,1,1,1,2,1,2,1,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
8655,4,Srinivasapura,2000,10,4,1,3,1,2,2,1,18000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3
8656,3,Sriramamandir Ward,1000,3,2,2,2,0,1,2,0,16000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8657,4,Sarakki,2000,5,2,2,3,1,1,2,1,22000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
8658,3,Kadugodi,1500,3,2,1,2,1,3,2,0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8659,3,Dodda Nekkundi,1500,10,2,1,2,0,1,2,0,22000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8660,4,Lal Bahadur Shastri Nagar,1400,10,3,2,2,2,2,2,2,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
8661,3,Varthur,900,2,2,1,2,0,2,2,1,13000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8662,4,Hagadur,2000,2,3,2,3,0,1,2,1,20000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
8663,2,Brookefields,500,2,1,4,1,4,2,2,1,15000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8664,3,Mahadevapura,600,1,1,2,2,2,2,2,1,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8665,3,Bhuvaneshwari Nagar,600,3,2,1,2,2,2,2,2,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8666,2,HAL Airport Ward,450,20,1,1,0,0,1,2,0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8667,3,Gurappanapalya Ward,500,5,1,2,0,2,1,2,0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8668,1,Koramangala,300,0,1,1,1,3,2,2,0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8669,4,Ejipura,1500,2,3,1,0,0,2,2,1,30000.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3
8670,2,Narayanapura,300,5,1,4,0,1,1,2,1,8000.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8671,3,Hoysala Nagara,750,10,2,2,2,1,2,2,1,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8672,3,HSR Layout,600,0,1,2,2,1,3,2,0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
8673,2,Koramangala,500,5,1,2,1,1,1,2,1,8500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
8674,2,Sarakki,500,5,1,3,2,1,1,2,0,10500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
8675,3,Hosa Tippasandra,1200,10,3,1,2,0,1,2,0,25000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8676,2,Sriramamandir Ward,600,10,2,2,2,0,2,2,1,9000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2
8677,2,HSR Layout,600,1,1,1,1,0,1,2,0,17500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
8678,3,BCC Layout,1000,5,2,4,2,0,1,2,0,16000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8679,1,Bellanduru,200,1,1,4,1,2,2,2,1,8000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
8680,3,HAL Airport Ward,600,5,1,2,1,2,1,2,0,13000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
8681,2,Mangammanapalya,600,8,1,2,3,1,2,2,1,9500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
8682,3,Chamarajpet,810,10,1,2,2,0,1,2,0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8683,4,Agaram,1000,10,2,2,2,0,1,2,0,30000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
8684,3,HSR Layout,1200,5,2,2,2,0,1,2,1,26000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
8685,2,Konena Agrahara Ward,500,9,1,1,1,0,1,2,0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8686,3,Hoysala Nagara,630,10,2,3,2,0,2,2,0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8687,2,Sunkenahalli Ward,500,10,1,1,0,1,1,2,1,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8688,3,Attiguppe,1100,5,2,1,0,1,1,2,1,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8689,4,HAL Airport Ward,900,5,1,1,1,0,1,2,0,18000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
8690,2,JP Nagar,600,4,1,2,1,0,1,2,1,9000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
8691,2,HSR Layout,700,5,1,4,1,1,1,2,1,18000.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
8692,3,Hemmigepura,950,0,2,1,2,0,3,2,0,10500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
