type,locality,gym,lift,swimming_pool,negotiable,property_size,property_age,bathroom,facing,cup_board,floor,total_floor,water_supply,building_type,balconies,rent,LIFT,GYM,INTERNET,AC,CLUB,INTERCOM,POOL,CPA,FS,SERVANT,SECURITY,SC,GP,PARK,RWH,STP,HK,PB,VP,city,furnishing_encoded,parking_encoded
2,Koramangala,0,0,0,0,600,5.0,1.0,2,1.0,2.0,3.0,CORPORATION,IH,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Bengaluru,1,2
2,Hoysala Nagara,0,0,0,0,500,8.0,1.0,2,1.0,2.0,2.0,CORPORATION,IF,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
4,Banashankari,0,1,0,1,1325,1.0,2.0,1,6.0,3.0,4.0,CORP_BORE,AP,1.0,23000.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,Bengaluru,1,3
2,Narayanapura,0,0,0,0,500,6.0,1.0,2,1.0,0.0,2.0,CORP_BORE,IF,0.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,2,1
3,Mahalakshmipuram,0,0,0,1,1218,20.0,3.0,4,2.0,0.0,1.0,CORPORATION,IH,0.0,20000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,3
3,Rajarajeshwari Nagar,0,1,0,1,1200,8.0,2.0,3,2.0,0.0,4.0,CORP_BORE,AP,1.0,9000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,Bengaluru,1,3
3,Dodda Nekkundi,1,1,1,1,1300,8.0,2.0,2,2.0,3.0,4.0,CORP_BORE,AP,2.0,23500.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,Bengaluru,1,3
3,Nallurahalli,1,1,1,1,1305,0.0,2.0,2,2.0,1.0,14.0,BOREWELL,AP,2.0,30000.0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,Bengaluru,1,3
3,Kaveripura,0,0,0,1,1200,5.0,2.0,2,4.0,1.0,4.0,CORP_BORE,IF,2.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,2
3,BTM Layout,0,0,0,0,1000,10.0,1.0,1,2.0,1.0,1.0,CORPORATION,IF,0.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Hagadur,1,1,0,0,1150,0.0,2.0,4,2.0,1.0,4.0,BOREWELL,AP,2.0,20500.0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,Bengaluru,1,3
2,Kumaraswamy Layout,0,0,0,1,450,2.0,1.0,4,1.0,0.0,3.0,CORPORATION,IF,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
3,Dodda Nekkundi,1,1,1,1,1050,2.0,2.0,2,2.0,7.0,9.0,CORP_BORE,AP,1.0,29000.0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,Bengaluru,1,3
4,Ittamadu,0,0,0,0,1200,0.0,2.0,2,3.0,0.0,2.0,CORP_BORE,IF,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
4,Puttenahalli,0,1,0,1,1500,5.0,3.0,1,3.0,3.0,4.0,CORP_BORE,AP,2.0,28000.0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,3
4,C V Raman Nagar Ward,1,1,0,1,1859,9.0,3.0,2,6.0,2.0,4.0,CORP_BORE,AP,2.0,29000.0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,Bengaluru,1,3
2,Haralur,0,0,0,0,680,5.0,1.0,1,2.0,1.0,3.0,BOREWELL,IF,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
3,Jayanagar,0,0,0,1,1050,12.0,1.0,3,2.0,1.0,3.0,CORP_BORE,IF,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,1
3,Kumaraswamy Layout,0,0,0,1,900,10.0,2.0,3,0.0,0.0,3.0,CORP_BORE,IF,0.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Kaggadasapura,0,0,0,0,800,5.0,2.0,2,3.0,0.0,1.0,CORP_BORE,IF,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,2
2,Devasandra,0,0,0,1,500,0.0,1.0,1,1.0,2.0,4.0,CORPORATION,IF,1.0,12500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,C V Raman Nagar Ward,0,1,0,1,900,2.0,2.0,2,2.0,2.0,5.0,CORP_BORE,AP,1.0,16000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Bengaluru,1,3
4,C V Raman Nagar,0,1,0,1,1438,1.0,3.0,1,3.0,1.0,5.0,CORP_BORE,AP,4.0,20000.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Bengaluru,1,3
4,HSR Layout,1,1,1,0,1500,10.0,3.0,4,3.0,2.0,3.0,BOREWELL,AP,3.0,36000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,Bengaluru,1,3
2,HSR Layout,0,0,0,1,400,1.0,1.0,2,1.0,2.0,2.0,CORP_BORE,IF,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Munekolala,0,0,0,1,1000,5.0,2.0,2,2.0,1.0,3.0,CORPORATION,AP,0.0,16000.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,Bengaluru,1,1
3,JP Nagar,0,0,0,1,1000,15.0,2.0,1,2.0,2.0,4.0,CORP_BORE,AP,1.0,17000.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,Bengaluru,1,3
3,Ejipura,0,1,0,1,1600,1.0,1.0,2,2.0,2.0,4.0,CORP_BORE,AP,0.0,24000.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,Bengaluru,1,1
4,Bellanduru,0,0,0,1,1400,2.0,3.0,1,4.0,1.0,4.0,BOREWELL,AP,2.0,26000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,Bengaluru,1,3
3,HSR Layout,0,0,0,1,1300,8.0,2.0,2,2.0,0.0,2.0,CORPORATION,IF,0.0,26000.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,Bengaluru,1,3
3,Varthur,1,1,1,0,1120,2.0,2.0,2,2.0,2.0,4.0,BOREWELL,AP,2.0,17000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,Bengaluru,1,3
3,Kumaraswamy Layout,0,0,0,0,1200,5.0,1.0,2,2.0,1.0,2.0,CORPORATION,IH,1.0,18000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bengaluru,1,3
3,Marenahalli,0,0,0,1,1400,0.0,2.0,2,1.0,1.0,4.0,CORP_BORE,IF,2.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
3,Domlur,0,1,0,1,1090,20.0,2.0,2,2.0,1.0,4.0,CORP_BORE,AP,1.0,22000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Bengaluru,1,3
4,Varthur,1,1,1,1,1680,0.0,3.0,2,3.0,1.0,5.0,CORP_BORE,AP,3.0,20000.0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,Bengaluru,1,3
4,AGS Layout,0,1,0,1,1305,4.0,2.0,2,3.0,2.0,3.0,BOREWELL,AP,2.0,14000.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Bengaluru,1,3
2,Mahadevapura,0,0,0,1,500,2.0,1.0,2,1.0,1.0,3.0,CORPORATION,IF,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
2,Lal Bahadur Shastri Nagar,0,0,0,1,700,2.0,1.0,2,1.0,3.0,3.0,CORPORATION,IF,1.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,BCC Layout,0,0,0,0,600,5.0,1.0,3,2.0,2.0,3.0,CORP_BORE,IF,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Nagarabhavi,0,0,0,1,1200,0.0,2.0,2,2.0,1.0,4.0,CORP_BORE,IF,1.0,22000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
3,Lakkasandra,0,0,0,1,2000,10.0,2.0,2,2.0,0.0,2.0,CORPORATION,IH,0.0,32000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bengaluru,1,3
4,Bellanduru,1,1,0,1,1295,1.0,2.0,2,4.0,1.0,4.0,CORP_BORE,AP,2.0,27000.0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,Bengaluru,2,3
3,Haralur,0,0,0,1,1350,8.0,2.0,4,2.0,1.0,3.0,CORP_BORE,AP,1.0,17500.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Bengaluru,1,1
4,Sarakki,0,0,0,1,1700,10.0,3.0,1,3.0,1.0,2.0,CORP_BORE,IF,1.0,33000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Bengaluru,1,3
3,Koramangala,0,0,0,1,810,0.0,1.0,2,2.0,0.0,2.0,CORPORATION,IF,0.0,28000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,3
4,Garudachara Palya,1,1,1,0,1650,5.0,3.0,2,3.0,4.0,7.0,CORP_BORE,AP,3.0,26000.0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,Bengaluru,1,3
4,Ittamadu,1,1,1,1,2340,10.0,3.0,2,3.0,0.0,9.0,CORP_BORE,AP,2.0,40000.0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,Bengaluru,1,2
2,Suddagunte Palya Ward,0,0,0,1,700,3.0,1.0,1,0.0,1.0,3.0,CORPORATION,IF,1.0,15000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Bellanduru,1,1,0,1,1200,1.0,2.0,3,0.0,1.0,4.0,BOREWELL,AP,1.0,24000.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,Bengaluru,0,3
2,Jakkasandra,0,0,0,0,600,4.0,1.0,1,1.0,0.0,4.0,CORPORATION,IF,1.0,10500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Srinivasapura,0,0,0,1,800,10.0,1.0,2,2.0,0.0,2.0,CORP_BORE,IF,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
4,Sarakki,0,0,0,0,1600,10.0,3.0,2,6.0,0.0,0.0,CORPORATION,IH,1.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,2
4,Hemmigepura,1,0,1,1,1350,0.0,2.0,2,2.0,4.0,4.0,CORP_BORE,AP,2.0,20000.0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,Bengaluru,1,3
3,Lal Bahadur Shastri Nagar,0,0,0,1,750,0.0,2.0,2,2.0,1.0,3.0,CORP_BORE,IH,1.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Bengaluru,1,1
3,Bellanduru,1,1,1,1,1200,3.0,2.0,2,2.0,3.0,5.0,CORP_BORE,AP,2.0,25000.0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,Bengaluru,1,3
4,Jnana Bharathi,0,1,0,1,2000,3.0,2.0,1,5.0,3.0,3.0,CORP_BORE,AP,3.0,24000.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,Bengaluru,1,3
2,Bellanduru,0,0,0,0,565,1.0,1.0,1,2.0,3.0,4.0,CORP_BORE,IF,1.0,10500.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Bengaluru,1,3
3,Varthur,1,1,1,1,1007,0.0,2.0,2,2.0,0.0,13.0,CORP_BORE,AP,1.0,20000.0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,Bengaluru,1,3
3,Varthur,1,1,1,1,1171,0.0,2.0,2,2.0,6.0,11.0,BOREWELL,AP,1.0,20000.0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,Bengaluru,1,3
2,Vasanthpura,0,0,0,0,750,5.0,1.0,2,1.0,0.0,1.0,CORPORATION,IF,0.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Bommanahalli,0,0,0,1,800,6.0,2.0,2,2.0,2.0,2.0,CORPORATION,IF,0.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Hoodi,0,0,0,0,1200,7.0,1.0,1,0.0,1.0,3.0,CORPORATION,IF,1.0,9700.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,0,0
3,Vijayanagar,0,0,0,1,800,15.0,1.0,3,2.0,0.0,1.0,CORP_BORE,IF,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
3,Hagadur,0,0,0,0,1170,0.0,2.0,2,0.0,3.0,5.0,CORP_BORE,AP,2.0,20000.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,Bengaluru,1,3
3,Kadugodi,0,1,0,1,1345,3.0,2.0,2,2.0,3.0,4.0,CORP_BORE,AP,1.0,18000.0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,Bengaluru,1,3
3,C V Raman Nagar Ward,0,0,0,1,890,3.0,2.0,4,2.0,2.0,2.0,CORP_BORE,IF,0.0,13500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Bengaluru,1,1
2,Shanthi Nagar,0,0,0,0,250,15.0,1.0,1,0.0,3.0,3.0,CORPORATION,IF,1.0,8500.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bengaluru,0,1
1,Jakkasandra,0,0,0,0,300,-1.0,1.0,1,1.0,3.0,3.0,CORPORATION,IF,1.0,8500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,Bengaluru,1,1
2,Udaya Nagar,0,0,0,1,1000,0.0,1.0,2,1.0,0.0,3.0,BOREWELL,IH,0.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Narayanapura,1,1,1,1,1200,5.0,2.0,4,2.0,4.0,4.0,CORP_BORE,AP,2.0,25000.0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Bengaluru,1,3
2,Bommanahalli,0,0,0,1,550,5.0,1.0,2,1.0,0.0,3.0,CORP_BORE,IF,1.0,8300.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Bengaluru,1,0
4,BCC Layout,0,0,0,1,1500,15.0,2.0,2,3.0,0.0,3.0,CORP_BORE,IF,0.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
3,Basaveshwaranagar,0,0,0,1,800,10.0,2.0,2,1.0,1.0,2.0,CORPORATION,IF,1.0,13000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Hagadur,0,1,0,1,873,0.0,2.0,2,0.0,2.0,5.0,CORPORATION,AP,2.0,16000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,Bengaluru,0,3
3,Suddagunte Palya Ward,0,0,0,0,650,4.0,1.0,1,2.0,2.0,2.0,CORP_BORE,IF,0.0,15000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
4,Hombegowda Nagara,1,1,1,0,1400,5.0,3.0,1,3.0,2.0,4.0,BOREWELL,AP,1.0,32000.0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,Bengaluru,1,3
3,Varthur,1,1,1,0,1140,0.0,2.0,2,2.0,3.0,11.0,BOREWELL,AP,2.0,20000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bengaluru,1,3
3,Hagadur,1,1,1,1,1110,0.0,2.0,4,1.0,1.0,4.0,BOREWELL,AP,1.0,18000.0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,Bengaluru,1,3
4,Ambalipura,1,1,0,1,1535,5.0,3.0,2,4.0,1.0,4.0,CORP_BORE,AP,2.0,22000.0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,Bengaluru,1,2
3,Ambalipura,1,1,1,1,1100,10.0,2.0,3,2.0,3.0,7.0,BOREWELL,AP,2.0,28000.0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,Bengaluru,1,2
2,Vignananagar,0,0,0,0,450,8.0,1.0,2,1.0,1.0,1.0,CORP_BORE,IF,0.0,9500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
3,Hongasandra,0,1,0,1,820,0.0,2.0,2,2.0,3.0,4.0,CORP_BORE,IF,1.0,16000.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,Bengaluru,1,3
4,Narayanapura,0,0,0,1,1000,0.0,3.0,4,2.0,0.0,3.0,CORPORATION,IF,0.0,20000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Bengaluru,1,2
4,Ambalipura,0,0,1,1,1400,15.0,2.0,2,3.0,2.0,2.0,BOREWELL,IH,1.0,24000.0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,Bengaluru,1,3
2,Byrasandra Ward,0,0,0,1,450,30.0,1.0,4,0.0,0.0,1.0,CORPORATION,IF,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bengaluru,0,1
3,Kamakshi Palya,0,0,0,0,800,6.0,2.0,1,2.0,1.0,2.0,CORPORATION,IF,0.0,13500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,0
3,Ejipura,0,0,0,0,750,6.0,2.0,2,0.0,1.0,2.0,CORP_BORE,IF,2.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,0,1
3,AGS Layout,1,1,1,1,950,5.0,2.0,2,2.0,1.0,5.0,BOREWELL,AP,2.0,15000.0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Bengaluru,1,3
3,Mangammanapalya,0,0,0,1,1100,6.0,2.0,2,3.0,2.0,3.0,CORPORATION,IF,1.0,18500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,3
3,HSR Layout,0,0,0,1,900,10.0,2.0,1,2.0,0.0,1.0,CORPORATION,IF,0.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Bengaluru,1,3
4,Mangammanapalya,0,1,0,1,1670,0.0,3.0,1,2.0,4.0,4.0,CORP_BORE,AP,3.0,35000.0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,Bengaluru,1,3
2,Narayanapura,0,0,0,1,650,1.0,1.0,2,0.0,0.0,1.0,CORP_BORE,IF,0.0,9000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,3
4,Kadugodi,0,1,0,0,1585,0.0,3.0,4,3.0,1.0,5.0,BOREWELL,AP,3.0,18000.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,Bengaluru,1,3
3,Narayanapura,0,0,0,1,1000,3.0,2.0,1,3.0,0.0,2.0,CORPORATION,IF,0.0,15800.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Bengaluru,1,3
2,Hosakerehalli,0,0,0,0,350,5.0,1.0,2,1.0,2.0,2.0,CORP_BORE,IF,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
2,Hoodi,0,0,0,0,400,5.0,1.0,2,1.0,0.0,2.0,CORP_BORE,IF,0.0,9500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Varthur,1,1,0,0,1275,2.0,2.0,4,2.0,1.0,4.0,BOREWELL,AP,2.0,25000.0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,Bengaluru,2,3
2,Jogupalya,0,0,0,0,600,7.0,1.0,1,1.0,1.0,2.0,CORPORATION,IF,2.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,1
3,Chikkalasandra,0,0,0,0,675,7.0,2.0,1,2.0,0.0,1.0,CORP_BORE,IF,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
2,Dodda Nekkundi,0,0,0,1,550,0.0,1.0,1,2.0,0.0,4.0,CORP_BORE,AP,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bengaluru,1,2
3,Yelchenahalli Ward,0,0,0,1,900,0.0,1.0,3,2.0,0.0,3.0,CORPORATION,IF,0.0,13500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
2,Madiwala,0,0,0,1,400,5.0,1.0,1,1.0,3.0,3.0,CORP_BORE,IH,0.0,10000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
2,Bommanahalli,0,0,0,0,450,3.0,1.0,2,4.0,3.0,3.0,CORP_BORE,IF,1.0,8500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
3,Dodda Nekkundi,0,1,0,1,1050,9.0,2.0,4,3.0,3.0,5.0,BOREWELL,AP,2.0,22000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bengaluru,1,2
1,C V Raman Nagar,0,0,0,1,300,5.0,1.0,1,1.0,0.0,3.0,CORP_BORE,IF,1.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,3
3,Madiwala,0,0,0,1,600,10.0,1.0,4,2.0,1.0,3.0,CORP_BORE,AP,0.0,12000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Bengaluru,1,1
3,Basavanagudi,0,1,0,1,1100,5.0,2.0,3,2.0,1.0,3.0,CORP_BORE,AP,2.0,22000.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,3
2,Pattabhiram Nagar,0,0,0,1,600,2.0,1.0,4,0.0,0.0,4.0,CORP_BORE,IF,0.0,10000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,0,0
4,Malagala,0,0,0,1,2200,5.0,4.0,2,3.0,2.0,2.0,CORP_BORE,IH,3.0,26000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
3,Jayanagar,0,0,0,0,950,15.0,2.0,4,2.0,1.0,2.0,CORPORATION,IF,0.0,21000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
3,Katriguppe,0,0,0,1,1000,15.0,1.0,1,2.0,0.0,1.0,CORPORATION,IF,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,3
4,Bellanduru,1,1,1,1,1697,5.0,3.0,1,3.0,3.0,4.0,CORP_BORE,AP,3.0,32000.0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,Bengaluru,1,3
1,VV Puram,0,0,0,1,100,0.0,1.0,2,1.0,2.0,2.0,CORPORATION,IF,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,1
3,JP Nagar,0,0,0,1,950,5.0,2.0,2,1.0,0.0,2.0,BOREWELL,IH,1.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
3,Banashankari,0,0,0,1,1200,3.0,2.0,2,2.0,0.0,3.0,CORP_BORE,IF,0.0,19000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,1,3
4,Ittamadu,0,1,0,1,1425,3.0,2.0,2,3.0,2.0,4.0,CORPORATION,AP,3.0,20500.0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,Bengaluru,1,3
2,Halasuru,0,0,0,1,1200,4.0,1.0,4,2.0,2.0,2.0,CORP_BORE,IF,0.0,17000.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,Bengaluru,1,1
3,Hoodi,1,1,1,1,1418,10.0,2.0,2,2.0,6.0,18.0,CORPORATION,AP,2.0,38000.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,Bengaluru,2,3
4,Hagadur,1,1,1,1,1640,5.0,3.0,1,2.0,0.0,4.0,CORP_BORE,AP,2.0,26000.0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,Bengaluru,1,3
3,JP Nagar,0,0,0,0,1200,0.0,2.0,1,3.0,2.0,2.0,CORP_BORE,IF,2.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,2,3
2,HSR Layout,0,1,0,1,650,3.0,1.0,1,1.0,1.0,3.0,CORP_BORE,IH,1.0,15000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,Bengaluru,1,1
2,Ittamadu,0,1,0,0,900,5.0,1.0,1,1.0,3.0,3.0,CORP_BORE,AP,1.0,9000.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,Bengaluru,1,1
3,Rajajinagar,0,0,0,1,1000,3.0,2.0,2,2.0,2.0,2.0,CORP_BORE,IF,1.0,24000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Bengaluru,1,3
3,JP Nagar,0,0,0,0,900,11.0,1.0,1,2.0,2.0,2.0,CORP_BORE,IF,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,Bengaluru,1,3
