,Property Type,Property Size,Property Age,Number of Bathrooms,Property Facing Direction,Cupboard Availability,Floor Information,Water Supply Type,Building Type,Number of Balconies,Property Rent,Lift Availability,Gym Availability,Internet Availability,Air Conditioning Availability,Clubhouse Availability,Intercom Availability,Pool Availability,Covered Parking Availability,Fire Safety Measures,Servant Room Availability,Security Measures,Solar Charging Availability,Greenery/Park View,Rainwater Harvesting Availability,Sewage Treatment Plant Availability,Housekeeping Services,Power Backup Availability,Visitor Parking Availability,Furnishing Type (Encoded),Parking Type (Encoded),Property Zone - Bangalore East,Property Zone - Bangalore North,Property Zone - Bangalore South
1929,4,2150,13,3,2,3,3,2,3,3,25000.0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,3,0,0,1
1935,3,1000,2,2,4,4,0,2,3,1,23000.0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,3,1,0,0
1938,4,1200,3,2,2,3,2,2,3,2,24000.0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,1,0
1939,3,1100,7,2,2,2,1,3,3,1,22000.0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,3,1,0,0
1943,4,1600,1,3,4,3,2,3,3,2,23000.0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1948,3,905,7,2,1,2,0,1,3,2,14500.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,3,0,0,1
1952,3,1050,1,2,2,2,12,2,3,2,28000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,3,1,0,0
1958,3,750,0,2,1,2,1,3,3,2,18000.0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,3,0,0,1
1959,4,1755,0,3,2,3,7,3,3,2,43000.0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,3,0,0,1
1960,3,1200,4,2,1,2,2,3,3,2,18500.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,3,0,0,1
1963,1,315,0,1,1,1,4,2,3,1,9000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1964,3,1300,15,2,2,2,0,1,3,2,25000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0
1967,3,1260,7,2,2,2,1,2,3,2,20500.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,0,0,1
1969,3,1104,10,2,1,1,3,1,3,1,15500.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1
1970,4,1400,3,2,2,2,2,1,3,1,25000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,0
1982,3,1100,10,2,3,4,3,2,3,1,27500.0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,2,0,0,1
1983,3,1460,0,2,2,3,0,2,3,2,22000.0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,3,1,0,0
1988,3,1074,0,2,4,3,3,3,3,2,21500.0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,3,1,0,0
1992,3,1250,1,2,4,2,1,2,3,2,23000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,3,1,0,0
1996,3,1100,9,2,1,2,3,1,3,1,28000.0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,3,0,1,0
2000,3,1100,2,2,2,2,3,2,3,2,20000.0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,3,0,1,0
2003,3,1041,10,2,2,2,3,2,3,2,10500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1
2009,3,700,1,2,2,2,1,2,3,0,10000.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1
2012,4,1840,1,3,2,3,3,1,3,2,33000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,3,1,0,0
2014,3,1150,1,2,2,2,3,2,3,1,20000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,3,1,0,0
2018,3,1200,8,3,1,2,3,2,3,1,21000.0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,3,0,0,1
2020,3,1180,10,2,4,2,4,2,3,1,13500.0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,3,0,0,1
2023,3,1144,3,2,4,2,3,2,3,1,22000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,3,1,0,0
2027,2,600,8,1,2,1,3,2,3,0,12500.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
2032,3,1190,10,2,4,2,2,2,3,2,28000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,3,0,0,1
2034,4,1729,2,3,4,3,1,1,3,2,32000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,3,1,0,0
2040,3,1200,3,2,4,2,7,2,3,2,31000.0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,3,1,0,0
2042,4,1715,0,3,2,4,1,3,3,2,32500.0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2,3,1,0,0
2046,2,650,1,1,2,1,0,3,3,1,8500.0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0
2047,3,1000,0,2,2,2,2,2,3,1,18500.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,2,3,0,0,1
2051,3,875,10,2,3,2,2,2,3,3,10500.0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,3,0,0,1
2059,3,875,6,2,3,2,1,2,3,1,10500.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2062,4,1469,10,2,4,2,3,2,3,2,32000.0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,3,0,0,1
2064,3,1100,0,2,2,2,4,1,3,2,25000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,2,2,1,0,0
2065,2,845,10,1,1,1,0,3,3,0,15000.0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,3,1,0,0
2068,3,1067,10,2,2,2,2,3,3,2,27000.0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,2,1,0,0
2070,2,620,3,1,1,1,3,3,3,0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2074,3,1165,1,2,2,4,4,2,3,1,23000.0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,3,1,0,0
2078,3,700,0,2,1,2,1,2,3,1,16000.0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,3,1,0,0
2081,3,1200,5,2,2,2,2,2,3,2,21000.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,3,1,0,0
2083,3,1200,5,2,2,3,2,1,3,2,22000.0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0
2091,2,500,1,1,1,1,0,1,3,0,8500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2096,3,1066,3,2,2,2,1,2,3,1,28000.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,3,1,0,0
2097,3,1100,0,2,4,3,3,3,3,1,22000.0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,3,1,0,0
2102,3,1000,5,2,2,2,2,2,3,2,26000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0
2109,4,1340,8,2,2,3,3,2,3,1,20000.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0
2111,3,1003,10,2,4,2,2,1,3,1,18000.0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,3,0,0,1
2116,3,1050,10,2,2,3,1,2,3,2,15000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0
2119,2,550,1,1,1,1,2,2,3,1,14000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,1
2122,3,1250,5,2,1,2,1,2,3,2,22000.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0
2123,3,1256,3,2,2,2,2,2,3,2,25000.0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,3,1,0,0
2126,3,984,10,2,2,2,1,2,3,3,16500.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,1
2129,3,1143,2,2,2,2,15,2,3,1,30000.0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,3,1,0,0
2130,4,1470,2,2,1,3,0,2,3,2,27000.0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,3,1,0,0
2133,4,1850,7,3,1,4,2,2,3,3,42000.0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,3,1,0,0
2134,3,1000,0,2,2,2,2,2,3,2,15000.0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,2,3,0,0,1
2138,4,1500,7,3,1,3,7,2,3,3,32000.0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,0,0,1
2140,3,800,10,1,2,3,1,2,3,1,18000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,0
2142,3,1210,3,2,2,2,0,2,3,1,10000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1
2143,3,1000,3,2,1,4,2,1,3,1,18000.0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,3,0,0,1
2145,4,1685,3,3,2,3,8,2,3,3,30000.0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3,1,0,0
2149,2,450,1,1,2,2,3,1,3,2,10500.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
2151,4,1700,10,3,1,3,9,1,3,2,12000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,2,3,1,0,0
2161,4,1487,4,2,2,2,1,3,3,2,23000.0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,3,1,0,0
2163,4,1400,12,3,1,3,2,1,3,3,33000.0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,2,2,1,0,0
2165,3,1350,3,2,3,2,3,3,3,1,28000.0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,3,1,0,0
2166,3,1156,2,2,1,2,3,3,3,3,17000.0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,3,1,0,0
2175,3,1161,15,2,2,2,2,2,3,0,24000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,0
2178,3,1100,5,2,4,4,1,1,3,2,22000.0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,3,1,0,0
2184,4,1250,1,3,1,2,3,1,3,3,25000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,1,0,0
2188,3,1320,5,2,4,2,1,2,3,2,30000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,3,0,0,1
2193,4,1300,1,2,1,3,2,2,3,3,24000.0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,3,1,0,0
2195,3,1090,0,2,4,2,3,3,3,1,16000.0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,3,1,0,0
2201,3,1150,5,2,2,4,2,3,3,2,22000.0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,2,3,1,0,0
2203,3,1170,5,2,1,2,2,3,3,1,22000.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3,0,0,1
2220,3,1047,1,2,1,2,14,2,3,1,25000.0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,3,1,0,0
2229,3,950,6,2,2,1,3,1,3,2,16500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0
2230,4,1694,5,3,3,3,6,3,3,3,38000.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,3,1,0,0
2236,3,1000,1,2,2,2,1,1,3,1,14000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,3,0,0,1
2240,3,1200,5,2,1,2,3,2,3,0,20000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,1
2241,4,1475,3,2,2,3,3,3,3,2,28000.0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,3,1,0,0
2246,3,1210,10,2,3,2,3,3,3,2,22000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,3,1,0,0
2249,4,2032,1,4,1,3,11,3,3,3,40000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0
2257,3,1195,0,2,1,2,4,2,3,1,24000.0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,2,1,0,0
2258,3,1160,3,2,4,2,0,3,3,2,18000.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,3,1,0,0
2261,3,1250,10,2,1,2,11,2,3,2,20000.0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,3,0,0,1
2263,3,1147,0,2,2,2,3,3,3,1,25000.0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,3,1,0,0
2267,3,1197,3,2,2,2,0,3,3,1,22000.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,3,1,0,0
2268,3,1050,2,2,4,2,1,3,3,2,14500.0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,3,1,0,0
2270,3,900,10,2,1,2,4,2,3,2,15000.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3,1,0,0
2274,3,950,10,2,1,2,1,2,3,1,12000.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,1
2276,2,500,2,1,1,4,1,1,3,0,10000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,1,0,0
2280,4,1912,1,4,4,3,7,1,3,2,33000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,3,1,0,0
2289,3,1220,15,2,2,2,0,2,3,0,35000.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,0,0,1
2293,3,880,15,2,3,2,1,2,3,1,16500.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2,0,0,1
2300,3,1035,10,2,4,2,1,2,3,1,20000.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,2,0,0,1
2301,3,1145,6,2,1,2,2,2,3,1,17000.0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,3,1,0,0
2304,2,1000,3,1,2,2,3,3,3,1,20000.0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,3,1,0,0
2309,3,1020,0,2,2,2,1,1,3,1,20000.0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,3,1,0,0
2311,4,1800,0,3,1,3,2,2,3,2,30000.0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,3,1,0,0
2316,4,1700,2,3,2,3,2,3,3,2,35000.0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,3,1,0,0
2319,1,500,5,1,2,2,1,3,3,0,13000.0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0
2325,4,2072,3,3,2,3,16,2,3,1,38000.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,0,0
2327,4,1500,3,2,2,3,2,2,3,3,23000.0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,3,1,0,0
2334,2,1000,0,1,2,1,4,2,3,1,13000.0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,2,0,0,1
2338,3,1057,0,2,2,4,4,2,3,1,17000.0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,3,1,0,0
2339,3,1585,3,3,3,2,1,2,3,2,24000.0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,3,1,0,0
2342,4,1520,0,2,1,2,4,3,3,3,20000.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,1
2343,3,1000,10,2,2,3,2,1,3,2,25000.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,3,1,0,0
2345,3,1500,1,2,1,4,2,3,3,2,27000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,1,0,0
2350,4,1716,2,3,3,2,3,2,3,1,22000.0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,3,1,0,0
2354,3,1000,3,2,2,2,2,2,3,2,22000.0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0
2357,3,800,3,2,3,2,1,2,3,1,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2361,3,1138,0,2,2,2,2,3,3,1,17500.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,3,1,0,0
2365,3,970,5,2,1,2,1,2,3,2,17300.0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,2,0,0,1
2366,3,1270,3,2,1,2,3,2,3,2,21000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,3,1,0,0
2367,4,1688,0,3,4,3,13,2,3,1,38000.0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0
2369,3,945,0,2,2,4,3,3,3,1,18000.0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,2,1,0,0
2376,2,611,9,2,3,2,0,1,3,0,15000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2,3,1,0,0
2379,3,940,16,2,3,2,1,2,3,1,10000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
2381,4,1200,2,2,4,4,3,1,3,2,26000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,3,1,0,0
2382,3,1248,4,2,2,2,0,2,3,2,20000.0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,3,1,0,0
2383,4,1660,12,2,2,3,4,2,3,3,26000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0
2386,2,500,0,1,1,1,1,2,3,0,27000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1
2389,4,1555,7,2,2,3,4,2,3,2,27000.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,3,1,0,0
2391,3,1285,8,2,2,2,7,2,3,3,23500.0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2,3,1,0,0
2393,3,1025,0,2,1,2,1,3,3,2,18000.0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,2,1,0,0
2397,4,1700,0,3,4,3,4,2,3,3,27000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,3,1,0,0
2399,2,850,5,1,2,1,2,2,3,0,15000.0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,3,0,1,0
2404,3,1000,1,2,2,2,3,3,3,1,21000.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,0,0
2407,3,1000,1,2,1,2,4,3,3,1,23000.0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,3,1,0,0
2408,3,1360,1,2,2,3,1,2,3,2,19000.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,1,0,0
2411,3,1160,1,2,1,2,3,2,3,1,17000.0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,3,0,0,1
2416,3,1115,1,2,2,4,2,3,3,2,25000.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0
2417,2,699,0,1,2,1,5,1,3,0,19000.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1
2423,3,850,6,2,2,3,3,1,3,1,19000.0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,1,0,0
2431,3,1100,0,2,2,2,2,2,3,2,16000.0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,3,1,0,0
2435,3,1000,15,2,3,2,1,1,3,1,15000.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,0,1,0
2437,4,1500,1,2,2,2,1,2,3,2,21000.0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,3,1,0,0
2439,2,650,1,1,1,1,3,3,3,0,12000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0
2440,2,750,0,1,2,2,2,3,3,1,19000.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
2443,3,1000,3,2,4,3,3,2,3,0,21000.0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,3,0,1,0
2444,3,1025,0,2,2,2,2,3,3,1,14000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,1,0,0
2445,4,1200,3,2,1,3,1,2,3,2,20000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0
2446,4,1300,5,3,2,2,3,2,3,2,15000.0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,3,0,0,1
2451,3,1045,5,2,4,2,1,2,3,2,21000.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,3,1,0,0
2454,3,1050,0,2,1,2,2,3,3,1,17000.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0
2455,3,1207,1,2,4,2,2,2,3,2,25000.0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,3,1,0,0
2457,4,1170,1,2,1,2,1,2,3,1,16000.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,2,0,0,1
2458,4,1340,0,2,1,3,4,3,3,2,18000.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,0,0
2459,3,1000,3,2,4,2,1,2,3,1,20000.0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,2,1,0,0
2460,3,1377,6,2,1,2,5,3,3,3,24000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,3,0,0,1
2461,3,1200,6,2,3,2,4,2,3,1,23000.0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,3,1,0,0
2470,3,900,15,2,1,2,4,2,3,0,40000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,0,1,0
2471,4,1200,3,2,1,3,0,2,3,0,30000.0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,0,0,1,0
2474,1,180,0,1,1,1,4,2,3,1,20000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,1
2475,3,900,3,2,2,2,2,1,3,1,12500.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
2476,4,1466,17,3,2,3,1,1,3,3,35000.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,2,0,1,0
2488,4,1800,2,3,4,2,4,3,3,2,35000.0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,3,1,0,0
2496,3,1012,5,2,2,2,3,2,3,2,16000.0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,3,1,0,0
2498,4,1985,1,3,2,3,4,1,3,2,35000.0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,3,1,0,0
2499,3,1287,0,2,1,2,9,2,3,2,30000.0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,3,1,0,0
2502,3,1200,3,1,1,2,3,2,3,1,20000.0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,3,1,0,0
2504,3,1200,3,2,1,4,2,2,3,1,23000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,3,1,0,0
2506,4,1290,0,2,2,3,2,2,3,2,18000.0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,3,0,0,1
2507,3,1200,3,2,2,2,4,2,3,2,26000.0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,3,1,0,0
2510,4,1269,7,2,2,2,2,2,3,3,21000.0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,3,1,0,0
2517,3,1000,8,2,2,2,0,2,3,1,19000.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3,0,1,0
2524,3,1060,1,2,4,2,1,3,3,1,18000.0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,3,1,0,0
2525,4,1600,0,3,4,3,3,2,3,2,35000.0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,3,1,0,0
2527,4,2000,0,3,1,3,1,1,3,2,40000.0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,3,0,1,0
2529,3,965,1,2,1,2,0,3,3,1,16500.0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,2,1,0,0
2530,4,1440,5,3,2,3,4,2,3,2,30000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,3,1,0,0
2532,3,1150,5,2,2,2,4,3,3,2,19000.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0
2538,4,1800,5,3,3,3,4,3,3,2,23000.0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,3,1,0,0
2547,3,1180,1,2,2,2,4,2,3,1,21000.0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,3,0,0,1
2549,3,1300,0,2,2,3,1,2,3,1,25000.0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,2,0,1,0
2552,3,1200,0,2,4,2,2,2,3,2,20000.0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,3,0,0,1
