,type,locality,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,water_supply,building_type,balconies,rent,LIFT,GYM,INTERNET,AC,CLUB,INTERCOM,POOL,CPA,FS,SERVANT,SECURITY,SC,GP,RWH,STP,HK,PB,VP,city,furnishing_encoded,parking_encoded
15162,3,Udaya Nagar,SEMI_FURNISHED,TWO_WHEELER,1000,5.0,2.0,2,2.0,0.0,1,1,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15165,3,Kaggadasapura,SEMI_FURNISHED,TWO_WHEELER,1000,6.0,1.0,2,2.0,2.0,2,1,2.0,16000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
15168,2,HSR Layout,SEMI_FURNISHED,BOTH,600,3.0,1.0,3,2.0,0.0,2,1,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,3
15172,4,Rajarajeshwari Nagar,SEMI_FURNISHED,TWO_WHEELER,1200,10.0,2.0,2,2.0,1.0,1,1,1.0,20000.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15173,2,Srinivasapura,SEMI_FURNISHED,TWO_WHEELER,900,1.0,1.0,1,0.0,0.0,2,1,0.0,9500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15175,3,Banashankari,SEMI_FURNISHED,TWO_WHEELER,1500,15.0,1.0,1,2.0,1.0,2,1,0.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15176,3,Yelchenahalli Ward,SEMI_FURNISHED,TWO_WHEELER,700,10.0,2.0,2,1.0,0.0,2,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15182,3,HSR Layout,SEMI_FURNISHED,TWO_WHEELER,800,5.0,2.0,2,2.0,0.0,1,1,0.0,17000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15183,3,Bellanduru,SEMI_FURNISHED,TWO_WHEELER,800,3.0,2.0,2,2.0,2.0,2,1,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15185,2,Hombegowda Nagara,NOT_FURNISHED,TWO_WHEELER,400,10.0,1.0,1,0.0,0.0,1,1,0.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
15186,2,Ejipura,SEMI_FURNISHED,TWO_WHEELER,650,4.0,1.0,2,1.0,0.0,1,1,0.0,10000.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,2,1,0
15187,3,Govindaraj Nagar,SEMI_FURNISHED,BOTH,600,5.0,1.0,2,1.0,1.0,1,1,1.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,3
15189,3,Chamarajpet,SEMI_FURNISHED,TWO_WHEELER,1000,1.0,2.0,1,2.0,3.0,2,1,0.0,19000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15190,3,HSR Layout,SEMI_FURNISHED,TWO_WHEELER,800,2.0,2.0,2,2.0,2.0,2,1,1.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0
15194,3,Rajarajeshwari Nagar,FULLY_FURNISHED,BOTH,1000,3.0,1.0,1,0.0,0.0,2,1,1.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
15195,3,Bommanahalli,SEMI_FURNISHED,TWO_WHEELER,650,0.0,1.0,1,2.0,3.0,2,1,0.0,13000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
15196,3,Nallurahalli,SEMI_FURNISHED,BOTH,750,10.0,1.0,2,2.0,0.0,2,1,0.0,14500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
15201,2,BTM Layout,NOT_FURNISHED,TWO_WHEELER,400,8.0,1.0,1,0.0,0.0,3,1,0.0,8500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
15203,4,BTM Layout,SEMI_FURNISHED,BOTH,1350,15.0,2.0,2,3.0,0.0,1,1,1.0,23000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
15205,3,Chikkalasandra,SEMI_FURNISHED,TWO_WHEELER,750,6.0,2.0,2,2.0,0.0,2,1,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15208,2,Vannarpetai,SEMI_FURNISHED,BOTH,450,20.0,1.0,2,1.0,0.0,1,1,0.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
15211,3,Hemmigepura,SEMI_FURNISHED,BOTH,900,2.0,2.0,1,2.0,1.0,2,1,1.0,12500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,3
15213,2,Puttenahalli,SEMI_FURNISHED,TWO_WHEELER,550,4.0,1.0,2,1.0,2.0,2,1,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0
15215,3,Maruthi Mandir ward,NOT_FURNISHED,TWO_WHEELER,700,5.0,2.0,3,0.0,0.0,2,1,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
15216,3,HSR Layout,SEMI_FURNISHED,TWO_WHEELER,850,4.0,2.0,2,3.0,1.0,2,1,1.0,28000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15220,2,Garudachara Palya,SEMI_FURNISHED,FOUR_WHEELER,500,0.0,1.0,2,2.0,0.0,2,1,1.0,11500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2
15226,2,Bommanahalli,SEMI_FURNISHED,TWO_WHEELER,500,2.0,1.0,2,1.0,0.0,2,1,0.0,8500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15229,3,Banashankari,SEMI_FURNISHED,TWO_WHEELER,750,0.0,2.0,2,2.0,2.0,1,1,2.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15230,3,Lakkasandra,SEMI_FURNISHED,TWO_WHEELER,800,3.0,2.0,1,2.0,2.0,2,1,2.0,17500.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0
15231,3,Vignananagar,SEMI_FURNISHED,BOTH,1300,8.0,2.0,2,2.0,1.0,1,1,1.0,16500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3
15232,3,Banashankari,SEMI_FURNISHED,BOTH,1000,2.0,2.0,2,1.0,1.0,1,1,1.0,14000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,3
15233,3,Vijayanagar,SEMI_FURNISHED,BOTH,1000,15.0,2.0,1,2.0,0.0,2,1,0.0,16000.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,3
15235,4,JP Nagar,SEMI_FURNISHED,BOTH,1250,3.0,2.0,1,3.0,3.0,2,1,1.0,19000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
15236,3,BTM Layout,SEMI_FURNISHED,TWO_WHEELER,600,5.0,2.0,2,2.0,2.0,1,1,1.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15238,3,Avalahalli,SEMI_FURNISHED,TWO_WHEELER,1600,7.0,1.0,1,2.0,0.0,1,1,0.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0
15243,2,Yemaluru,NOT_FURNISHED,NONE,650,5.0,1.0,2,0.0,1.0,2,1,1.0,11500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
15250,2,Hoodi,NOT_FURNISHED,BOTH,450,0.0,1.0,2,0.0,1.0,1,1,1.0,9500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,3
15251,2,Lakkasandra,SEMI_FURNISHED,NONE,500,5.0,1.0,4,1.0,2.0,2,1,0.0,9500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1
15254,3,Bellanduru,SEMI_FURNISHED,TWO_WHEELER,900,10.0,2.0,1,2.0,1.0,2,1,1.0,13000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0
15255,4,Puttenahalli,SEMI_FURNISHED,TWO_WHEELER,1200,7.0,2.0,2,3.0,1.0,1,1,1.0,25000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15258,3,Bhuvaneshwari Nagar,SEMI_FURNISHED,BOTH,1000,15.0,2.0,2,2.0,1.0,1,1,1.0,13000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,3
15259,2,Vishveshwara Puram,NOT_FURNISHED,TWO_WHEELER,430,10.0,1.0,2,0.0,2.0,3,1,1.0,8500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
15260,2,Jeevanbhima Nagar,SEMI_FURNISHED,TWO_WHEELER,600,10.0,1.0,1,1.0,1.0,1,1,0.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15262,2,Yemaluru,SEMI_FURNISHED,BOTH,600,5.0,1.0,2,1.0,2.0,2,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
15263,3,BTM Layout,SEMI_FURNISHED,BOTH,600,8.0,2.0,1,2.0,0.0,2,1,0.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
15265,2,Suddagunte Palya Ward,SEMI_FURNISHED,TWO_WHEELER,600,1.0,1.0,2,1.0,1.0,1,1,0.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15266,3,Suddagunte Palya Ward,SEMI_FURNISHED,TWO_WHEELER,850,6.0,2.0,2,0.0,1.0,2,1,0.0,16000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0
15268,3,ISRO Layout,SEMI_FURNISHED,TWO_WHEELER,600,1.0,2.0,2,3.0,2.0,2,1,1.0,11000.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2,1,0
15270,3,Nagarabhavi,NOT_FURNISHED,NONE,600,5.0,1.0,2,0.0,0.0,2,1,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
15271,2,BTM Layout,SEMI_FURNISHED,TWO_WHEELER,350,0.0,2.0,1,2.0,0.0,2,1,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15276,3,Kottigepalya,SEMI_FURNISHED,FOUR_WHEELER,800,15.0,2.0,2,2.0,0.0,2,1,0.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
15279,3,Frazer Town,SEMI_FURNISHED,TWO_WHEELER,800,15.0,2.0,1,3.0,0.0,1,1,0.0,16500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15285,3,Lal Bahadur Shastri Nagar,SEMI_FURNISHED,TWO_WHEELER,1000,8.0,2.0,4,2.0,0.0,2,1,0.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15288,4,Bellanduru,SEMI_FURNISHED,BOTH,1300,3.0,2.0,1,3.0,2.0,3,1,2.0,20000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1,3
15289,2,Suddagunte Palya Ward,NOT_FURNISHED,BOTH,350,1.0,2.0,1,0.0,1.0,1,1,2.0,20000.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,3
15290,3,Lal Bahadur Shastri Nagar,SEMI_FURNISHED,TWO_WHEELER,700,10.0,2.0,2,2.0,2.0,2,1,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15292,3,BCC Layout,SEMI_FURNISHED,TWO_WHEELER,1000,1.0,2.0,3,2.0,0.0,2,1,0.0,12500.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
15293,3,Rajarajeshwari Nagar,NOT_FURNISHED,TWO_WHEELER,600,3.0,1.0,2,0.0,1.0,1,1,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
15296,3,Karisandra Ward,SEMI_FURNISHED,BOTH,800,0.0,2.0,2,2.0,0.0,2,1,0.0,30000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3
15297,3,Ejipura,SEMI_FURNISHED,FOUR_WHEELER,550,8.0,1.0,1,1.0,1.0,2,1,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2
15298,3,BTM Layout,SEMI_FURNISHED,TWO_WHEELER,600,2.0,1.0,2,2.0,2.0,3,1,0.0,13500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15300,4,Amarjyothi Nagar,SEMI_FURNISHED,BOTH,1200,6.0,3.0,2,3.0,2.0,1,1,2.0,22000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
15301,3,Mangammanapalya,SEMI_FURNISHED,BOTH,1100,3.0,2.0,2,2.0,1.0,2,1,1.0,22000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,3
15304,2,Jnana Bharathi,SEMI_FURNISHED,TWO_WHEELER,400,0.0,1.0,2,1.0,0.0,2,1,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15310,3,Basaveshwaranagar,SEMI_FURNISHED,BOTH,900,10.0,1.0,2,1.0,1.0,1,1,1.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
15312,3,Padmanabha Nagar,SEMI_FURNISHED,BOTH,650,8.0,2.0,1,2.0,0.0,2,1,1.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
15313,2,HSR Layout,SEMI_FURNISHED,TWO_WHEELER,450,1.0,1.0,2,1.0,0.0,1,1,0.0,15500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15317,3,AGS Layout,SEMI_FURNISHED,BOTH,1200,0.0,2.0,2,2.0,1.0,2,1,2.0,14000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3
15322,2,Sarakki,SEMI_FURNISHED,NONE,1000,1.0,1.0,2,2.0,0.0,2,1,1.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
15323,3,Hoysala Nagara,SEMI_FURNISHED,TWO_WHEELER,450,0.0,1.0,1,2.0,1.0,2,1,1.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15324,3,Kadugodi,SEMI_FURNISHED,BOTH,1200,0.0,2.0,1,2.0,1.0,1,1,1.0,18500.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1,3
15329,3,Varthur,SEMI_FURNISHED,BOTH,1000,5.0,1.0,2,2.0,0.0,2,1,0.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,3
15331,3,Banashankari,SEMI_FURNISHED,TWO_WHEELER,1400,6.0,2.0,2,2.0,0.0,1,1,0.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15337,3,AGS Layout,SEMI_FURNISHED,BOTH,1132,6.0,2.0,1,2.0,3.0,2,1,2.0,14000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,3
15340,2,Varthur,SEMI_FURNISHED,TWO_WHEELER,500,8.0,1.0,1,1.0,2.0,2,1,0.0,9500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15343,4,JP Nagar,SEMI_FURNISHED,NONE,1000,10.0,2.0,1,3.0,1.0,3,1,1.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
15345,2,Vidyapeeta ward,NOT_FURNISHED,TWO_WHEELER,850,12.0,1.0,4,0.0,3.0,1,1,1.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
15346,2,Garudachara Palya,NOT_FURNISHED,TWO_WHEELER,600,0.0,1.0,2,0.0,3.0,2,1,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
15348,3,Jeevanbhima Nagar,SEMI_FURNISHED,TWO_WHEELER,500,12.0,2.0,1,2.0,2.0,1,1,1.0,8900.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,2,1,0
15351,3,Hosakerehalli,SEMI_FURNISHED,TWO_WHEELER,800,6.0,2.0,1,2.0,2.0,1,1,0.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15352,3,Adugodi,SEMI_FURNISHED,NONE,800,10.0,2.0,2,2.0,0.0,2,1,0.0,17000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
15358,3,Avalahalli,SEMI_FURNISHED,TWO_WHEELER,700,0.0,2.0,2,2.0,0.0,2,1,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15361,4,Basavanagudi,SEMI_FURNISHED,BOTH,1700,20.0,3.0,1,3.0,0.0,1,1,0.0,34000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
15362,2,Madiwala,SEMI_FURNISHED,TWO_WHEELER,600,3.0,1.0,1,1.0,2.0,1,1,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15365,3,Banashankari,SEMI_FURNISHED,TWO_WHEELER,700,20.0,1.0,2,2.0,1.0,1,1,0.0,12500.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
15366,3,JP Nagar,NOT_FURNISHED,FOUR_WHEELER,600,10.0,1.0,2,0.0,0.0,1,1,0.0,15000.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2
15368,4,Padmanabha Nagar,SEMI_FURNISHED,BOTH,1600,3.0,2.0,2,2.0,0.0,2,1,0.0,22000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
15376,2,Hagadur,SEMI_FURNISHED,TWO_WHEELER,500,0.0,1.0,4,2.0,0.0,3,1,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15377,3,HSR Layout,SEMI_FURNISHED,TWO_WHEELER,1000,8.0,2.0,2,2.0,3.0,2,1,1.0,17600.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2,1,0
15378,4,Hanumantha Nagar,SEMI_FURNISHED,TWO_WHEELER,1200,0.0,2.0,2,0.0,1.0,1,1,1.0,20000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0
15379,3,Srinagar,SEMI_FURNISHED,TWO_WHEELER,800,0.0,2.0,1,2.0,0.0,2,1,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15382,2,Adugodi,SEMI_FURNISHED,BOTH,500,0.0,1.0,2,1.0,3.0,2,1,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,3
15384,3,Jayanagar,SEMI_FURNISHED,BOTH,900,10.0,1.0,3,2.0,0.0,2,1,0.0,21000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,3
15388,3,Vasanthpura Ward,SEMI_FURNISHED,BOTH,1180,15.0,2.0,1,2.0,4.0,2,1,1.0,23000.0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,1,3
15390,2,Vannarpetai,SEMI_FURNISHED,NONE,400,10.0,1.0,1,1.0,0.0,1,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
15394,3,Nagarabhavi,SEMI_FURNISHED,TWO_WHEELER,1200,4.0,2.0,2,2.0,0.0,1,1,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15397,2,Kodihalli,SEMI_FURNISHED,TWO_WHEELER,600,8.0,1.0,2,1.0,0.0,1,1,0.0,9500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15399,2,Madiwala,SEMI_FURNISHED,TWO_WHEELER,400,5.0,1.0,2,1.0,4.0,3,1,1.0,9500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15400,2,Jeevanbhima Nagar,FULLY_FURNISHED,BOTH,700,5.0,2.0,3,3.0,0.0,1,1,0.0,19000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
15401,2,Bellanduru,SEMI_FURNISHED,TWO_WHEELER,700,0.0,1.0,2,1.0,2.0,2,1,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15402,3,Jnana Bharathi,SEMI_FURNISHED,TWO_WHEELER,800,5.0,2.0,2,2.0,0.0,2,1,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15403,2,Marathahalli,SEMI_FURNISHED,TWO_WHEELER,400,0.0,1.0,2,1.0,1.0,1,1,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15409,3,Haralur,SEMI_FURNISHED,TWO_WHEELER,800,3.0,1.0,2,2.0,2.0,3,1,1.0,11500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,1,0
15410,3,Munekolala,SEMI_FURNISHED,BOTH,1000,3.0,2.0,2,2.0,0.0,1,1,0.0,17000.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,3
15412,3,Chandra Layout,SEMI_FURNISHED,TWO_WHEELER,850,1.0,2.0,2,2.0,2.0,1,1,1.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15413,3,Marathahalli,SEMI_FURNISHED,TWO_WHEELER,750,3.0,2.0,1,2.0,2.0,3,1,1.0,16000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0
15414,4,Hagadur,SEMI_FURNISHED,BOTH,2000,1.0,3.0,2,3.0,1.0,2,1,1.0,33000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1,3
15415,2,Koramangala,SEMI_FURNISHED,BOTH,750,0.0,1.0,2,1.0,3.0,2,1,0.0,13500.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,3
15419,2,Indiranagar,SEMI_FURNISHED,TWO_WHEELER,600,10.0,1.0,2,1.0,0.0,2,1,0.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15424,3,Kadugodi,SEMI_FURNISHED,BOTH,1200,4.0,2.0,2,2.0,0.0,1,1,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
15427,2,BTM Layout,SEMI_FURNISHED,TWO_WHEELER,500,4.0,2.0,4,1.0,2.0,2,1,0.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15430,3,Kadugodi,SEMI_FURNISHED,TWO_WHEELER,750,0.0,2.0,1,2.0,1.0,3,1,2.0,10900.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0
15433,2,Jakkasandra,NOT_FURNISHED,TWO_WHEELER,350,10.0,1.0,1,0.0,0.0,1,1,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
15434,3,Bharathi Nagar Ward,SEMI_FURNISHED,TWO_WHEELER,1200,6.0,1.0,2,2.0,3.0,2,1,0.0,15000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
15435,3,Sriramamandir Ward,NOT_FURNISHED,TWO_WHEELER,1400,10.0,2.0,2,0.0,1.0,1,1,0.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
15438,2,Suddagunte Palya Ward,SEMI_FURNISHED,TWO_WHEELER,500,2.0,1.0,2,1.0,2.0,2,1,1.0,12500.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
15439,3,Domlur,FULLY_FURNISHED,TWO_WHEELER,1200,10.0,2.0,4,2.0,2.0,2,1,2.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0
15440,3,Koramangala,SEMI_FURNISHED,FOUR_WHEELER,750,5.0,2.0,4,1.0,1.0,3,1,1.0,19000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
15445,2,Hoysala Nagara,FULLY_FURNISHED,BOTH,375,5.0,1.0,1,1.0,1.0,1,1,2.0,24000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,3
15446,2,Dodda Nekkundi,SEMI_FURNISHED,TWO_WHEELER,700,6.0,1.0,2,1.0,1.0,2,1,1.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15450,2,Bharathi Nagar Ward,NOT_FURNISHED,NONE,400,5.0,1.0,3,0.0,1.0,2,1,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
15453,3,Lal Bahadur Shastri Nagar,SEMI_FURNISHED,BOTH,1200,5.0,2.0,2,2.0,0.0,1,1,2.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
15455,3,Marenahalli,SEMI_FURNISHED,BOTH,1000,5.0,2.0,2,2.0,2.0,2,1,0.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
15460,3,Rajajinagar,SEMI_FURNISHED,TWO_WHEELER,650,15.0,1.0,1,2.0,0.0,2,1,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
15462,3,Others,SEMI_FURNISHED,NONE,1000,10.0,1.0,4,3.0,0.0,1,1,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1
15471,3,Dodda Nekkundi,SEMI_FURNISHED,BOTH,800,5.0,2.0,3,2.0,2.0,2,1,0.0,17000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
15472,2,Madiwala,SEMI_FURNISHED,NONE,400,1.0,1.0,2,1.0,2.0,1,1,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
