type,locality,property_size,property_age,bathroom,facing,cup_board,floor,water_supply,building_type,balconies,rent,LIFT,GYM,INTERNET,AC,CLUB,INTERCOM,POOL,CPA,FS,SERVANT,SECURITY,SC,GP,RWH,STP,HK,PB,VP,furnishing_encoded,parking_encoded
3,Bommanahalli,600,3,2,2,1,1,1,1,1,13500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,Yelchenahalli Ward,800,7,1,1,1,0,2,1,1,9500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,Koramangala,600,10,1,3,1,2,1,1,0,15000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3,Puttenahalli,1100,0,2,2,2,0,2,1,0,15000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
4,Konena Agrahara Ward,1000,10,3,3,3,0,2,1,0,25000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,Vignananagar,600,0,1,3,1,2,2,1,1,13000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
3,Kottigepalya,1200,1,2,2,2,2,2,1,0,17000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3,Halasuru,1200,14,1,1,0,1,1,1,1,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Suddagunte Palya Ward,800,10,2,2,2,1,1,1,1,18500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Frazer Town,600,6,1,1,1,1,2,1,0,10000,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,Koramangala,600,7,1,4,1,0,1,1,1,15000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,Koramangala,550,10,1,2,2,1,2,1,0,18000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1,Bellanduru,150,10,1,2,0,3,2,1,0,8500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,Narayanapura,1000,10,1,2,1,0,2,1,0,12000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Dattatreya Temple Ward,700,6,1,2,2,2,2,1,1,13000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Yelchenahalli Ward,600,0,1,2,0,0,2,1,1,9500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,Jakkasandra,600,1,1,2,0,3,2,1,0,14000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Panathur,500,1,1,1,1,1,3,1,1,14000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Wilson Garden,550,1,1,1,0,1,1,1,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Mangammanapalya,850,5,1,1,2,0,1,1,1,12500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,Udaya Nagar,800,5,1,2,2,1,1,1,1,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Domlur,1000,10,1,4,2,2,2,1,1,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
3,Benniganahalli Ward,1200,6,2,2,2,2,2,1,1,18000,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,2
3,Shanthi Nagar,1200,10,2,3,3,0,2,1,1,27000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,Avalahalli,850,2,2,1,2,3,2,1,1,14000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0
3,BCC Layout,650,10,2,1,2,1,1,1,0,14000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Munekolala,1200,6,1,2,1,2,2,1,1,10000,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3,Vidyapeeta ward,800,0,1,1,2,0,1,1,0,12000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,JP Nagar,140,10,1,2,0,0,2,1,0,16000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
3,Basaveshwaranagar,700,5,1,2,2,0,1,1,1,14000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Hosakerehalli,700,3,2,1,2,1,2,1,0,10000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Padmanabha Nagar,1000,4,1,1,1,3,2,1,1,9000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,BTM Layout,900,15,2,2,0,0,1,1,0,20000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,Hemmigepura,1000,2,2,1,2,2,2,1,2,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1,Hosa Tippasandra,500,15,1,1,1,1,1,1,0,10000,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
2,Halasuru,600,20,2,4,2,1,1,1,0,15000,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2,Rajarajeshwari Nagar,600,10,1,1,1,1,1,1,0,8500,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,Prakash Nagar Ward,500,0,1,2,2,0,2,1,0,9500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
3,HSR Layout,600,10,1,1,2,0,1,1,0,16000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3,Koramangala,780,7,2,2,2,0,1,1,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,JP Nagar,1100,6,2,4,2,1,1,1,1,21000,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3
2,Jakkasandra,650,1,1,3,1,0,2,1,0,11000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,Pattabhiram Nagar,650,5,1,2,2,1,2,1,1,14500,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
2,HAL Airport Ward,500,1,1,2,1,3,2,1,1,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3,Rajarajeshwari Nagar,1100,4,2,1,2,0,2,1,0,13500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
2,Hoodi,500,2,1,2,1,2,2,1,1,10000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,HSR Layout,240,2,1,1,1,2,1,1,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
3,Gayatri Nagar,1000,8,2,2,2,1,2,1,0,9000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,Hemmigepura,800,5,2,1,0,0,2,1,0,12000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Kumaraswamy Layout,720,9,1,2,2,1,2,1,1,9000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Madiwala,800,0,2,1,0,2,1,1,1,13000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,Bellanduru,900,3,1,2,1,2,1,1,1,16000,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
3,Suddagunte Palya Ward,800,5,2,1,0,1,2,1,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,BTM Layout,650,15,1,1,2,2,1,1,1,17000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,Kumaraswamy Layout,1200,10,2,4,2,1,2,1,1,21000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Bhuvaneshwari Nagar,700,3,2,1,0,3,2,1,0,11000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Srinagar,600,3,2,1,2,2,2,1,1,12500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,HSR Layout,850,3,2,2,2,2,1,1,1,18000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,Ejipura,1750,7,2,1,3,0,1,1,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,Domlur,700,0,2,2,2,2,2,1,2,25000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,Bhoganahalli,650,4,1,1,1,1,3,1,1,11000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
1,Ejipura,110,5,1,4,1,2,1,1,1,13000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3,Others,700,10,1,2,2,2,1,1,1,15000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,Dodda Nekkundi,1100,7,2,1,3,1,1,1,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Narayanapura,900,10,2,2,2,1,1,1,1,13000,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3,Haralur,1500,1,2,2,2,1,3,1,2,21500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
3,Konena Agrahara Ward,800,4,2,1,2,2,1,1,1,15000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
3,Kaggadasapura,600,0,2,1,0,1,1,1,1,15000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Koramangala,1000,6,2,1,2,0,1,1,1,21500,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
3,Malagala,650,0,1,2,0,1,1,1,0,10000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
3,HAL Airport Ward,600,5,1,2,2,0,2,1,0,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Thyagaraja Nagar,1200,15,2,3,2,0,2,1,1,35000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2,Yelchenahalli Ward,500,0,1,2,1,1,2,1,0,8000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,Agaram,600,7,1,2,1,2,2,1,1,10000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Others,450,0,1,1,0,3,1,1,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Varthur,300,1,1,2,1,1,3,1,0,8000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3,BTM Layout,480,9,2,2,1,0,1,1,0,12000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,JP Nagar,1200,15,1,4,0,2,1,1,2,18000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,HAL Airport Ward,800,10,2,1,2,0,1,1,0,8000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Hanumantha Nagar,950,1,2,2,2,1,1,1,1,20000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,HSR Layout,1000,1,2,2,0,0,1,1,0,23000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
3,Jnana Bharathi,750,0,2,1,2,0,1,1,1,15000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
3,Basavanagudi,1100,5,2,2,1,0,2,1,0,15000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Kamakshi Palya,800,15,1,2,2,1,2,1,0,14000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,Hanumantha Nagar,1500,15,2,1,3,0,1,1,0,20000,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,3
2,Puttenahalli,500,0,1,2,1,3,2,1,0,10000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,Hosa Tippasandra,300,10,1,2,1,1,2,1,0,11500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3,Vignananagar,850,10,2,3,2,0,1,1,0,16000,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2,Hosakerehalli,750,10,1,1,1,1,1,1,0,8500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Hosakerehalli,800,5,2,2,3,1,2,1,0,11000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,Hagadur,600,9,1,1,0,0,1,1,1,8000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Katriguppe,600,2,2,2,2,1,2,1,0,10000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,AGS Layout,500,1,1,1,0,2,1,1,1,8000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2,Vishveshwara Puram,400,2,1,1,1,0,1,1,0,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Madiwala,700,4,2,3,0,3,2,1,1,13500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
3,Vijayanagar,700,10,1,2,0,2,1,1,0,8500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Dodda Nekkundi,650,1,1,2,1,2,2,1,0,14000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,Jayanagar,1400,5,3,2,0,1,1,1,0,30000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Koramangala,800,10,1,1,2,0,1,1,0,20000,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
3,JP Nagar,600,2,2,4,1,1,2,1,1,15000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2,Madiwala,900,8,1,1,1,2,1,1,1,11000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,Hanumantha Nagar,1500,10,2,1,3,0,2,1,0,22000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Vannarpetai,575,4,1,3,1,3,1,1,1,9000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Rajarajeshwari Nagar,900,5,2,1,2,0,2,1,1,12000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
3,Kaveri Layout,600,10,2,4,2,1,2,1,0,11000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
3,Srinivasapura,1200,1,2,2,2,0,2,1,0,13000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Chamarajpet,1000,7,2,1,0,2,2,1,1,21000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
3,Kumaraswamy Layout,800,1,2,2,2,2,2,1,0,16500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Marenahalli,790,1,2,2,2,2,2,1,1,25000,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3
3,Rajajinagar,800,0,2,1,2,1,2,1,0,20000,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
2,Konena Agrahara Ward,700,2,1,1,1,2,2,1,0,10500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Vignananagar,1350,0,2,2,3,1,2,1,2,21500,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,3
3,Kaggadasapura,550,10,2,2,0,1,1,1,0,10000,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3
3,Kumaraswamy Layout,900,6,2,1,2,1,2,1,0,12000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
3,Dodda Nekkundi,850,5,2,1,2,1,1,1,0,17500,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3
3,Sunkenahalli Ward,1100,15,2,3,3,1,2,1,2,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2,JP Nagar,400,1,1,3,1,3,1,1,0,9000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,HSR Layout,800,2,2,1,2,2,1,1,1,20000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
3,Vishveshwara Puram,1150,5,1,2,2,2,1,1,1,15000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3,Munekolala,1200,5,2,1,2,0,2,1,0,18000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4,Srinivasapura,1450,1,3,2,3,1,2,1,2,17000,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
3,Suddagunte Palya Ward,1200,10,2,1,2,0,2,1,1,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
3,Pattabhiram Nagar,900,15,2,2,1,2,2,1,0,16000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,Chikkalasandra,640,11,1,2,1,0,2,1,0,10000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Dodda Nekkundi,900,5,2,2,2,2,3,1,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,BTM Layout,500,1,1,1,1,1,1,1,1,12000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Hagadur,550,0,1,2,1,0,3,1,1,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,Ittamadu,400,6,2,2,1,1,2,1,0,8000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
2,JP Nagar,500,5,1,2,2,1,1,1,1,9000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2
2,Kaggadasapura,450,1,1,1,1,1,1,1,0,9000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Lal Bahadur Shastri Nagar,450,2,1,1,1,0,1,1,0,9500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
2,HSR Layout,300,3,1,2,1,2,1,1,0,8500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0
2,Hoodi,600,1,1,2,2,0,3,1,0,9000,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
3,Bhuvaneshwari Nagar,650,12,1,1,0,1,1,1,0,9000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3,Wilson Garden,600,10,2,1,2,2,2,1,0,15000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Adugodi,600,5,1,1,1,1,2,1,1,10000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Srinagar,400,1,1,2,1,2,1,1,1,9000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,Jnana Bharathi,2000,8,2,1,3,2,1,1,0,16000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Others,1050,6,2,2,2,0,2,1,0,17000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3,Padmanabha Nagar,710,2,2,2,2,1,1,1,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Sarakki,1000,20,1,2,2,0,1,1,0,17000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,Adugodi,1400,14,2,2,3,2,2,1,1,25000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3,Shanthala Nagar,700,3,2,3,1,2,2,1,2,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,JP Nagar,900,10,2,4,2,1,1,1,0,17500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
3,Others,600,6,1,2,0,1,1,1,1,12000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3,Suddagunte Palya Ward,600,10,1,1,1,1,2,1,1,13500,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,Adugodi,500,4,1,2,1,2,2,1,1,11000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,Basaveshwaranagar,1300,3,2,1,3,1,2,1,0,21000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
2,Srinagar,600,5,1,1,1,2,2,1,1,9000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Gurappanapalya Ward,600,2,1,3,1,2,1,1,1,10500,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,Jaraganahalli Ward,400,5,2,1,2,0,2,1,0,8000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Shakambari Nagar,600,8,2,4,2,1,1,1,1,12000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Others,600,10,1,2,2,0,2,1,0,8000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3
2,BTM Layout,700,5,1,1,1,0,3,1,0,12000,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3,Others,1200,1,1,2,2,3,2,1,1,12000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,Ambalipura,400,7,1,1,1,3,2,1,0,8000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
2,Shivanagara,600,4,1,1,1,3,2,1,1,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Suddagunte Palya Ward,800,0,2,1,2,0,2,1,0,10000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4,Gayatri Nagar,1500,10,3,1,3,0,2,1,0,25000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3
3,Vignananagar,700,6,1,3,1,0,1,1,0,13000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
3,Jaraganahalli Ward,1200,0,2,1,2,1,2,1,2,22000,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,Sampangiram Nagar Ward,700,0,1,2,1,2,1,1,0,9000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
3,Varthur,1050,4,2,2,1,1,3,1,1,13000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,Dodda Nekkundi,500,10,1,3,0,2,2,1,1,10000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,Shakambari Nagar,1000,0,3,2,3,0,2,1,0,30000,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3
3,Kumaraswamy Layout,1305,5,1,2,2,0,1,1,0,15000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,Bhoganahalli,600,0,1,4,1,0,2,1,0,15000,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3,Kaggadasapura,600,1,1,1,0,2,1,1,0,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Domlur,1200,5,2,2,2,3,2,1,1,24000,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0
3,Chamarajpet,400,10,1,2,2,2,1,1,2,12000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,Marathahalli,450,1,1,2,1,4,2,1,0,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,Banashankari,700,0,2,1,3,1,1,1,0,18000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
3,Konena Agrahara Ward,750,8,1,1,2,0,2,1,0,14000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Dodda Nekkundi,1201,1,2,2,2,1,3,1,1,20000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3,Lal Bahadur Shastri Nagar,1200,0,2,3,2,2,2,1,0,15000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Banashankari,1000,10,3,3,1,1,1,1,1,20000,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3
3,Prakash Nagar Ward,600,4,2,4,0,3,2,1,0,11000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,Lal Bahadur Shastri Nagar,400,9,1,3,2,2,1,1,0,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Benniganahalli Ward,1200,0,2,1,2,0,2,1,0,30000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3
5,Kumaraswamy Layout,1600,3,4,3,2,2,1,1,2,16000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,Rajarajeshwari Nagar,1950,2,3,1,3,0,2,1,0,22000,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,3
4,Sunkenahalli Ward,1800,0,3,1,3,1,2,1,1,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
2,Hosa Tippasandra,850,6,1,3,1,2,2,1,0,15000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,HSR Layout,450,0,1,2,1,2,2,1,0,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Hagadur,1250,0,2,1,2,2,3,1,0,13500,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,3
3,Banashankari,1200,4,1,2,2,1,1,1,1,15000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Malleshpalya,1300,0,1,2,2,1,1,1,1,16500,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3
3,Jayanagar,700,5,2,2,1,3,2,1,1,11000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
3,JP Nagar,1100,10,2,2,2,0,2,1,0,20000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
3,Suddagunte Palya Ward,800,0,2,2,2,1,2,1,0,15000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,Sriramamandir Ward,1600,6,3,2,3,1,2,1,0,29000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
3,Chikkalasandra,900,10,2,1,2,0,2,1,1,13000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
